logFC	logCPM	F	PValue	FDR
Zm00001eb010790	0.183488834216883	7.25121222753308	14.5207458931061	0.00554683135754151	0.010917486596689
Zm00001eb295460	0.207951481105241	4.93987183658598	14.5171459248564	0.00555046680783799	0.010923877801449
Zm00001eb207960	0.487554751637872	1.68705816560418	14.5159274909878	0.0055516979332564	0.010925536489524
Zm00001eb233980	0.372621523871918	1.84639007108472	14.5046091603579	0.00556315067684804	0.0109473093056196
Zm00001eb026120	0.18398673022596	5.8000987027606	14.5022353001256	0.00556555651727072	0.0109512775952507
Zm00001eb421110	0.296383869936253	3.05005028173019	14.5012509422091	0.00556655452214402	0.0109519332619858
Zm00001eb152080	-0.204586998450753	6.12979538649159	14.5011387450691	0.00556666828913049	0.0109519332619858
Zm00001eb422580	0.21724451854762	4.17191190082294	14.4997685620473	0.00556805788078596	0.0109539011550264
Zm00001eb406760	-0.191332548646405	5.90439541782675	14.4967359833838	0.0055711349759784	0.0109591883243026
Zm00001eb213060	-0.166063134242496	5.96129286130279	14.492602837451	0.00557533225746394	0.0109665332548403
Zm00001eb400580	0.262396780174818	3.09056748177193	14.4922916992873	0.00557564838548503	0.0109665332548403
Zm00001eb430480	0.187755269802417	5.0590047626783	14.4851046224851	0.00558295703752467	0.0109801407405606
Zm00001eb394700	0.206973393995848	7.57367862372321	14.4749302772127	0.00559332421681099	0.0109997611852202
Zm00001eb318540	-0.320818768846211	3.16123068029409	14.4703134291539	0.00559803659709539	0.0110082590076663
Zm00001eb157190	0.202564559262739	4.12781787603803	14.4683478597331	0.00560004436187674	0.0110114375228572
Zm00001eb283570	0.305737058132012	4.36626298412102	14.4672719455596	0.00560114375859938	0.01101282958309
Zm00001eb303120	0.293996638515027	3.15545891195258	14.4653550984832	0.00560310311850422	0.0110159121688328
Zm00001eb173520	-1.45030049670928	-1.62603875281605	29.1396700696837	0.00560394091322506	0.0110167894383812
Zm00001eb242310	-0.93498696972111	-0.62134183574726	24.6974430828373	0.00560807653587935	0.0110241493334565
Zm00001eb152900	-0.255429999170497	4.91819303598373	14.4556685829508	0.00561301773380029	0.0110330740260837
Zm00001eb327030	0.192720152792922	4.34577835593455	14.4552946424483	0.0056134009244815	0.0110330740260837
Zm00001eb378820	-0.252215592995346	3.42010871239694	14.4501362023197	0.0056186903463319	0.0110426988615929
Zm00001eb133890	-0.187202644415446	6.31629919797951	14.4480891784192	0.00562079109441868	0.0110460559269611
Zm00001eb082730	-0.319921813103027	2.911622105011	14.4475339161351	0.00562136110081238	0.0110464044988654
Zm00001eb057640	-0.180391762150655	4.76750444698059	14.442688139907	0.00562633865272984	0.0110554135812195
Zm00001eb318880	0.489906788314752	1.00033408477685	15.4520411279958	0.00562681761796117	0.0110555825730651
Zm00001eb179070	0.315284689952177	3.12917904644332	14.4397958660569	0.00562931223504834	0.0110587125933676
Zm00001eb179080	0.315284689952177	3.12917904644332	14.4397958660569	0.00562931223504834	0.0110587125933676
Zm00001eb134120	-0.559828045424504	0.709841338207621	20.4566849420544	0.00562958988278277	0.0110587125933676
Zm00001eb282320	0.180607826915556	7.18415433070071	14.4363436746195	0.00563286407766089	0.0110638562701772
Zm00001eb015030	0.190683758213664	4.89626226551113	14.4362166202014	0.00563299485370079	0.0110638562701772
Zm00001eb298990	-0.258951069239716	3.20886020297265	14.4341639223306	0.00563510821047364	0.0110672345126328
Zm00001eb076550	-0.239187190210253	3.56308835234002	14.4329746730968	0.00563633306171348	0.0110688673990121
Zm00001eb106930	0.292382650379431	3.10256782198552	14.4313147141916	0.00563804327701555	0.0110714531692298
Zm00001eb378170	0.166192485614593	5.59104080065012	14.4303129845551	0.00563907565219483	0.0110727075934429
Zm00001eb124410	0.183420129852434	7.83734625773899	14.4291313259462	0.00564029376817337	0.011074326531774
Zm00001eb095920	-0.243857211054123	3.4793454220577	14.4278753394828	0.00564158887003673	0.0110760963900637
Zm00001eb138580	-0.451366854716321	1.65112852688055	14.4242633526652	0.0056453154418874	0.0110826393581788
Zm00001eb151820	-0.238377440083023	3.38812601004518	14.4211506695078	0.00564852936781325	0.0110881750791277
Zm00001eb370470	0.302549312246739	2.67030379552469	14.419542400274	0.00565019085401554	0.0110906627703114
Zm00001eb101900	-0.278791129233064	3.02570958198196	14.4133627092441	0.00565658078097237	0.0111024175365111
Zm00001eb104250	0.976455206490262	-0.864975890515112	25.9523473902987	0.00565696862820385	0.0111024175365111
Zm00001eb110780	-0.347592822708099	2.91237877749024	14.412428640705	0.00565754742182353	0.0111027789596529
Zm00001eb225160	-1.15798910688752	-1.05343241790935	14.4116514706982	0.00565835185207345	0.011103583107082
Zm00001eb320020	0.898239177504063	-0.651216147320261	22.7981815978391	0.00565944681028706	0.0111049572158332
Zm00001eb317090	-0.180168980044672	7.32399318139638	14.4084941968296	0.00566162135916352	0.0111084493562108
Zm00001eb105010	1.05070304836582	-1.0481754850821	16.9677170539846	0.00566629366941779	0.0111168414292469
Zm00001eb126740	-0.268925776137597	3.01130371134762	14.4025756194427	0.00566775676656755	0.0111189365365464
Zm00001eb377250	-0.249997558017728	3.17286394831065	14.3983762995272	0.00567211503034456	0.0111267106584656
Zm00001eb173270	-0.261604707401951	2.99440082204568	14.3921665771191	0.00567856756014993	0.0111385916291751
Zm00001eb084690	0.335702811765061	4.21086272595513	14.3874111707653	0.00568351518548073	0.0111475192574118
Zm00001eb217960	-0.231183307643811	3.49878315982834	14.3782559132614	0.00569305586890302	0.0111654537341037
Zm00001eb258330	-0.193351123358764	4.42328725862722	14.3769595699517	0.00569440842319543	0.0111673279365802
Zm00001eb030410	-0.211003178099097	3.92374287669861	14.3764401744683	0.00569495045430386	0.0111676124682083
Zm00001eb323760	0.290916835542842	4.70765172237772	14.3751284412584	0.00569631964426696	0.0111695188787153
Zm00001eb219390	0.168748266863695	5.21388092148018	14.3692083679629	0.00570250421101384	0.0111808665044716
Zm00001eb228740	-0.946590662413205	-0.381329724371335	14.3687100916771	0.00570302513631813	0.0111809608721036
Zm00001eb158920	0.188938140446261	4.22968902789801	14.3684020816824	0.00570334717692324	0.0111809608721036
Zm00001eb261470	1.27194987703128	-1.51272069809983	26.2478258685719	0.00570720996735506	0.01118775398701
Zm00001eb097200	0.238549332919699	5.3182046420371	14.3601730367992	0.0057119595959301	0.0111962844890892
Zm00001eb267680	-0.177318957162288	6.38871024249297	14.3505377830851	0.00572206464924239	0.01121531049476
Zm00001eb294440	0.709918798362259	-0.0272497953804231	14.5634942182091	0.00572778493788241	0.0112257402607024
Zm00001eb358460	-0.362396474786181	1.91720950758752	15.206346829721	0.0057317783244475	0.011232784297855
Zm00001eb268090	-0.206913672991956	3.8706801072125	14.3402961493222	0.00573283044753107	0.0112340636491495
Zm00001eb131590	0.184655591536777	7.35828370638226	14.339147949692	0.00573403900802023	0.0112356493558742
Zm00001eb260890	-0.165823763176614	5.36663272944521	14.3381224173899	0.00573511872497326	0.011236982394902
Zm00001eb012970	-0.978505004528208	-0.741147942737858	14.3277688738334	0.00574603371842994	0.0112575844452861
Zm00001eb392900	-0.486601803062421	3.68707287368629	14.3268298271616	0.00574702498640958	0.0112587424947878
Zm00001eb341220	0.194410556653518	7.51988686071152	14.326181408014	0.00574770959100401	0.0112592996541782
Zm00001eb105680	0.185549556326691	5.01739563207623	14.3227870789285	0.00575129502627317	0.0112655388337513
Zm00001eb147780	-0.188561503987753	5.16384488537454	14.3151026544955	0.00575942255189488	0.0112806734945009
Zm00001eb314700	0.391340888559925	2.0225036367626	14.3137609932715	0.00576084306534286	0.0112826702958828
Zm00001eb022740	-0.181887819808362	5.2287428621284	14.3095547464117	0.00576529939499918	0.0112906120826192
Zm00001eb335570	0.383257242047662	3.66469868481221	14.3083169494037	0.00576661161547193	0.0112923958508866
Zm00001eb212160	0.192368325740085	5.1792941594963	14.2950608997401	0.00578068840515848	0.0113191736908915
Zm00001eb367660	-0.254034836629827	3.47814233595366	14.2920349105436	0.00578390783673291	0.0113246894758608
Zm00001eb389980	-0.233663096386247	3.37743670528772	14.2847771558182	0.00579163880411378	0.0113390373079288
Zm00001eb219420	-0.756838450544827	-0.0977639415156051	18.2666585293907	0.00579558206351278	0.0113459679754275
Zm00001eb095640	-0.315282333726886	3.36461421925379	14.280190536934	0.00579653121444168	0.0113470365423812
Zm00001eb157840	0.39090101529743	2.28116386072946	14.2771475159209	0.00579977999897079	0.0113526063098201
Zm00001eb296160	0.186455228457143	4.98884343677505	14.275828819092	0.00580118857881339	0.011354573499119
Zm00001eb119170	0.176828849100269	5.79650387906571	14.2698943755343	0.0058075328738764	0.0113662003390357
Zm00001eb345380	-0.162946692426172	5.80482401891832	14.2671655852146	0.00581045306801465	0.0113711245558934
Zm00001eb322760	0.219827382885299	3.89480973887928	14.2650892076146	0.00581267633181215	0.0113746842817836
Zm00001eb354130	-1.60231062800674	-1.83824635659458	28.5535038332128	0.00581393962357511	0.0113763650973475
Zm00001eb120150	0.468240683632143	1.65630656936389	14.2620263854731	0.00581595778703411	0.0113795226636357
Zm00001eb385280	0.208157024176964	4.5741886734243	14.252508198994	0.00582617037317224	0.011398711910906
Zm00001eb151300	-0.197559723340348	6.11589051907631	14.2469383021095	0.00583215714178064	0.0114092898394475
Zm00001eb028390	0.399711276562507	1.56419865343892	16.4128406976278	0.00583239510986496	0.0114092898394475
Zm00001eb296140	-1.31938826971471	-1.43589097931329	17.4011339557471	0.00583279362197959	0.0114092898394475
Zm00001eb190540	-0.233324209666601	3.58044532210657	14.2441522138359	0.00583515467029654	0.0114121250697748
Zm00001eb244030	0.381367987814113	2.37921402628999	14.2440501292506	0.00583526453922598	0.0114121250697748
Zm00001eb127900	0.244519787379616	3.14092721607886	14.2438685358679	0.00583545998627212	0.0114121250697748
Zm00001eb016960	0.186214994806929	6.51663150274279	14.2370612002709	0.00584279262578547	0.0114256709344442
Zm00001eb304940	0.785454615918722	0.785219480729122	14.2362476793311	0.00584366970326593	0.0114265918426247
Zm00001eb247040	-0.174814356074685	5.53738635584604	14.2251191382723	0.00585568439925744	0.0114492893799923
Zm00001eb021710	-0.345739256136352	3.76219091967541	14.2213914570077	0.00585971589591716	0.0114563757481399
Zm00001eb145380	-0.292082292880091	2.56349487420885	14.2148329333691	0.00586681748042997	0.0114694630668068
Zm00001eb029960	0.173288717659247	5.880240249825	14.2133017068157	0.00586847706309942	0.0114719103455558
Zm00001eb064090	-0.353170557448212	2.25531122319669	14.2090977220489	0.00587303650340189	0.0114800256365392
Zm00001eb125130	-0.164871258093708	5.6156861736327	14.2077160485912	0.00587453597827088	0.0114801704743484
Zm00001eb395240	-0.17028831375534	5.63911828779095	14.2076749697577	0.00587458056689468	0.0114801704743484
Zm00001eb197910	0.169579735386216	5.54157506634863	14.2076002439878	0.0058746616783586	0.0114801704743484
Zm00001eb057690	0.239975519539913	8.41544942126614	14.2073577239562	0.00587492493270836	0.0114801704743484
Zm00001eb025240	0.317148195347914	2.36464191487482	14.2071495956385	0.00587515086691079	0.0114801704743484
Zm00001eb302830	0.176399695207458	6.67343335666863	14.2033826960041	0.00587924193385163	0.0114873666620586
Zm00001eb007510	0.166439105974525	5.34433740140153	14.1922966379014	0.00589130294470118	0.0115101331282099
Zm00001eb379130	0.209096973764211	4.76094766416455	14.1910364081338	0.00589267598415427	0.0115120162584679
Zm00001eb396920	-0.798010861144643	0.745549005461229	14.1874350071904	0.00589660199655684	0.0115188863054527
Zm00001eb395750	-0.268037896163323	6.22762091595751	14.1811555918707	0.00590345532143456	0.0115310442253573
Zm00001eb407100	0.245414473467408	3.47075532417444	14.1802166538868	0.00590448093959118	0.0115310442253573
Zm00001eb388910	1.11855876455185	-0.872748859368972	14.1801337280936	0.00590457153169515	0.0115310442253573
Zm00001eb188370	-0.221080238338459	4.13872946918685	14.1796725019551	0.00590507542927513	0.0115310442253573
Zm00001eb034820	-0.290054286631397	2.88241256223643	14.1796348741186	0.00590511654074049	0.0115310442253573
Zm00001eb413580	0.179860434824257	6.45636431280297	14.1794807902165	0.00590528489368553	0.0115310442253573
Zm00001eb294680	-0.261514037337121	3.64918301010837	14.1753240475551	0.00590982886585898	0.0115391161990476
Zm00001eb384100	-0.438132594353654	3.27787433650141	14.1736762141899	0.00591163143027999	0.0115418347438929
Zm00001eb413520	-0.304346637545132	5.24167578094858	14.1701708775339	0.00591546823039346	0.0115483606771381
Zm00001eb171140	-0.187168982961914	5.39373188533253	14.1695930621143	0.00591610098616532	0.0115483606771381
Zm00001eb046910	-0.57963814722538	1.35637866742698	14.1694977309609	0.00591620538990515	0.0115483606771381
Zm00001eb271540	0.1972704028682	4.29217102528661	14.1664422376869	0.00591955290649009	0.0115540933447476
Zm00001eb397400	0.258302448304912	3.43981655857795	14.1640777452657	0.00592214502530649	0.0115583508943443
Zm00001eb305410	-0.19965037540981	4.65606966367175	14.1637026394659	0.00592255637394014	0.0115583519023607
Zm00001eb066960	0.24900367857794	5.81194494247165	14.1575708890078	0.00592928570210025	0.0115706821074349
Zm00001eb213980	-0.237563903382063	3.38522845932271	14.1569415597863	0.0059299769104628	0.011571228353375
Zm00001eb215620	0.179877000137355	5.13927115473931	14.1540357026859	0.00593316980949936	0.01157665576118
Zm00001eb326410	0.169879471874304	5.23330899212668	14.1528855491709	0.00593443417630496	0.0115783197722721
Zm00001eb038490	-0.177010658278205	7.19214807358782	14.1478636496847	0.00593995875753751	0.0115882948259178
Zm00001eb329230	-0.205624260914914	5.15397801078628	14.1472072526226	0.00594068133915731	0.0115886177402264
Zm00001eb052720	-0.290897365869893	3.37864148174273	14.1469000956706	0.00594101950494606	0.0115886177402264
Zm00001eb231820	-0.183374860368399	5.82240256923867	14.1465908439266	0.00594136000160038	0.0115886177402264
Zm00001eb291860	-0.480510807419516	3.16318791087517	14.1375961005617	0.00595127432644574	0.0116071509116274
Zm00001eb345410	-0.276192316295522	2.97787494005001	14.1351424486906	0.00595398246014812	0.0116116277924447
Zm00001eb364140	-1.08870051651313	-1.00714742187866	24.6054206321864	0.0059565797688289	0.0116158879334742
Zm00001eb076930	-0.174379307015314	4.62998529165419	14.1312567399586	0.00595827436656103	0.0116183872351558
Zm00001eb011800	-0.170588670598621	7.00239962695575	14.1298992476461	0.00595977468833044	0.0116197230908888
Zm00001eb383130	-0.601948654782192	0.553923017533305	14.1298895007466	0.005959785462484	0.0116197230908888
Zm00001eb175480	-0.349321635277675	2.31961362166477	14.1196260888606	0.00597114424830283	0.0116410624545598
Zm00001eb269430	-0.269720598485142	3.00358985784066	14.1181394679404	0.00597279179989147	0.0116434676065789
Zm00001eb070250	-0.238931580046594	6.7995912516791	14.1148113235594	0.00597648230959077	0.0116498547286099
Zm00001eb038610	-0.366594993697664	1.87665689462263	14.7062705747403	0.00597849374490162	0.0116529682014038
Zm00001eb174970	-0.32803544213283	2.44767625417671	14.1117231638502	0.00597990928521871	0.0116549198358395
Zm00001eb011820	-0.288494468833307	3.33160823811301	14.1077443564947	0.00598432829012415	0.0116627245853666
Zm00001eb055650	0.170351126527598	5.33968893924552	14.1055057129021	0.00598681642292308	0.0116660008255176
Zm00001eb214040	-0.578233057839408	0.85983141516839	14.1053317297398	0.00598700985070528	0.0116660008255176
Zm00001eb185630	0.224838450628029	3.68046762783891	14.1051127132282	0.00598725335606912	0.0116660008255176
Zm00001eb390830	0.167781327961193	5.12994523863539	14.1043115665809	0.00598814418789389	0.011666928572175
Zm00001eb439660	0.334356179777524	3.0011416678558	14.1008179302737	0.00599203088287997	0.0116736927400419
Zm00001eb186450	0.219010080440273	4.23362072917243	14.0970965637695	0.00599617443931461	0.0116806093372776
Zm00001eb342750	0.263752765565532	3.04048511668679	14.0968837711345	0.00599641148284284	0.0116806093372776
Zm00001eb171440	0.205230727928123	9.19415952628366	14.0952103141099	0.00599827606840563	0.0116834324915899
Zm00001eb189870	-0.198202268866233	5.81876713123333	14.0944525354446	0.00599912063553945	0.0116837568996642
Zm00001eb426460	-0.665327373942503	0.962290358980745	14.0943156641873	0.00599927319871151	0.0116837568996642
Zm00001eb138970	-0.199857980003667	4.39122850875345	14.0937521578314	0.00599990136121839	0.0116841714471183
Zm00001eb231740	-1.03077874257593	-0.619343261033492	14.0892396722587	0.00600493460628985	0.0116931637744573
Zm00001eb158220	-0.24893813905542	3.37851964411105	14.0872129643526	0.0060071969424843	0.0116967595529001
Zm00001eb148530	-0.195889906130504	5.47675714530476	14.0789803236826	0.00601639781368685	0.0117138640892918
Zm00001eb361350	-0.353853322295774	2.60629494472491	14.0781213468949	0.00601735884020066	0.011714924476521
Zm00001eb183600	-0.224170124178874	3.88114982659458	14.0744288851954	0.00602149219227232	0.0117221603471761
Zm00001eb404390	-0.263958675815352	2.84285398105	14.0722344414075	0.00602395036012205	0.0117254132210727
Zm00001eb108960	-0.294001312542262	2.86263668044224	14.0721930985767	0.00602399668363494	0.0117254132210727
Zm00001eb192880	-0.359669141061633	2.35901408069381	14.0703939502852	0.00602601301665139	0.0117285264759924
Zm00001eb180920	-0.183239906775425	6.23616884518691	14.0650923925815	0.00603195951907786	0.0117392881232524
Zm00001eb094390	-0.17062506635587	6.02481329811154	14.0564847732563	0.00604163008799463	0.0117572954897725
Zm00001eb231080	-0.370973964919684	1.88518387292316	14.0530444241317	0.00604550076833541	0.0117640142907974
Zm00001eb019140	-0.195024327719184	4.21579995595686	14.0524582053005	0.00604616062623595	0.011764484615708
Zm00001eb394110	0.183935063004103	4.41028553260298	14.0513751736935	0.00604737994467995	0.0117660433861429
Zm00001eb344300	0.185722356747349	7.66524840776562	14.0499289874783	0.00604900860144039	0.0117683983122138
Zm00001eb067920	-0.175391236839745	5.7777804976828	14.0478001837825	0.00605140701347133	0.011772250374568
Zm00001eb370790	0.168665644539953	5.98271732057342	14.0456635424327	0.00605381546530735	0.0117757760330957
Zm00001eb329710	-0.204361614006206	7.86765586008156	14.0454498017745	0.00605405646344978	0.0117757760330957
Zm00001eb153460	0.23932200008613	5.29424971983657	14.0432094205323	0.00605658328179718	0.0117798765330164
Zm00001eb303800	0.232636077423848	3.32453844158686	14.0426186477195	0.00605724980829585	0.0117803585031519
Zm00001eb391970	0.494958668493874	1.26092493747763	14.039284898205	0.00606101277761938	0.0117868620643909
Zm00001eb176470	0.184655293382525	6.00095733896904	14.0388388480692	0.00606151648088878	0.0117870268643437
Zm00001eb273970	-0.993256825516046	-0.792063565778177	21.0195039205294	0.00606456275719145	0.0117921355042383
Zm00001eb197920	-0.641151620647311	0.94885098359527	14.0346136362252	0.00606629043934961	0.0117946796973505
Zm00001eb440710	0.162627292238063	6.20462955549323	14.0316821703579	0.0060696054218811	0.0118003095113816
Zm00001eb235840	0.215199001863779	4.67250303471321	14.0295204016313	0.00607205147751278	0.0118041835917982
Zm00001eb227790	-0.186039750566557	5.1718654150991	14.0290244020587	0.00607261288015342	0.0118041835917982
Zm00001eb005370	-0.178690274910549	4.55014284499653	14.0288089137699	0.00607285680342956	0.0118041835917982
Zm00001eb322140	-0.419729858598556	1.49282200770735	14.0275940281344	0.00607423223249667	0.011806041425151
Zm00001eb245590	-0.276750415046109	2.92994472805614	14.0256090217156	0.00607648039937899	0.0118095951613794
Zm00001eb209310	-0.353537084950292	3.03321381652915	14.0242054140892	0.00607807072424716	0.0118118699838343
Zm00001eb038600	-0.198658299224589	4.34091361125634	14.02338608282	0.00607899929176004	0.011812858549135
Zm00001eb077270	0.823378325433375	-0.444844328515011	22.6572029468343	0.00608424375691776	0.011822233155406
Zm00001eb442050	-0.217589882185598	6.31936903973102	14.0066948214319	0.00609795501278382	0.0118480570669655
Zm00001eb431950	-0.191262196729565	4.67113516806515	13.996723935156	0.0061093142985682	0.0118693079535887
Zm00001eb212260	-0.254807005101604	5.34755306579899	13.9960020231062	0.00611013777211591	0.0118700881149502
Zm00001eb423370	-0.211556924212448	4.24745483673814	13.9923138040635	0.00611434705616818	0.0118774452860758
Zm00001eb243750	-0.176462202237457	5.13774716262177	13.9916327828576	0.00611512469193095	0.0118775185005224
Zm00001eb004120	-0.159943429683088	5.76684833734179	13.9914757667706	0.00611530400119209	0.0118775185005224
Zm00001eb288230	-0.203645889835358	4.18263531109265	13.9911716845413	0.00611565127598518	0.0118775185005224
Zm00001eb176690	-0.69472575200848	0.106534991940489	18.3689781845373	0.00613061167631812	0.011905751977741
Zm00001eb252630	0.168561446724327	6.56764940128589	13.9765945259921	0.00613232830771694	0.0119082637085387
Zm00001eb162700	0.219632527695448	5.86721245875068	13.976211357006	0.00613276744843524	0.0119082945264875
Zm00001eb209010	-0.259841941815546	3.96989677512694	13.9738228671009	0.0061355057359336	0.0119125313974706
Zm00001eb177390	0.20512557843409	4.21416053302553	13.9735695190656	0.00613579627783984	0.0119125313974706
Zm00001eb053410	0.193132696015245	5.26458047646258	13.9675956126578	0.00614265225559006	0.0119250192215547
Zm00001eb350640	-0.34313182148856	3.22610570873313	13.9601825559423	0.0061511733577654	0.011940737683528
Zm00001eb389800	-0.162490196011142	5.56310972182655	13.9586454200068	0.00615294212382433	0.0119433471582499
Zm00001eb056780	0.208078054570987	3.81984162708795	13.9499637234343	0.00616294414657832	0.0119619365725998
Zm00001eb293560	0.182848418468082	4.4401282890853	13.9487157278539	0.00616438362941251	0.0119638268850806
Zm00001eb121890	0.315519635163645	2.20872669192575	14.0396623246311	0.00616476854883816	0.0119638268850806
Zm00001eb379510	-0.199358146043158	4.88391555843279	13.9475144695244	0.00616576960552245	0.0119649442738149
Zm00001eb279760	0.194360054129172	4.55809175182158	13.9456851485075	0.0061678809788866	0.0119682159776533
Zm00001eb015010	0.167978256695409	6.99438762957465	13.9401797259052	0.00617424077046537	0.0119797303335361
Zm00001eb280500	0.488601338320122	1.12074975296886	13.9373082362057	0.00617756116884699	0.0119853462467651
Zm00001eb032050	-0.734778729768812	-0.0415705794608634	22.3505912038174	0.00617904518766892	0.011987398793951
Zm00001eb022720	-0.48617955020197	1.6247756668744	13.9335534423501	0.00618190636934125	0.0119921225811933
Zm00001eb235640	-0.917370861431474	-0.604560331783337	23.9361213038223	0.00618521790259288	0.0119977192823737
Zm00001eb300090	-0.276175107037957	2.73165684765186	13.926490101155	0.00619009083705209	0.0120061428872191
Zm00001eb286980	-0.362666788931145	2.20299282083562	13.9259410183131	0.00619072764685771	0.0120061428872191
Zm00001eb107840	-1.33508571732408	-1.28310264012341	13.9257013697916	0.00619100560999793	0.0120061428872191
Zm00001eb023460	0.254346500599209	7.25657029183489	13.9254755556978	0.0061912675413299	0.0120061428872191
Zm00001eb048860	0.285180743616132	3.34641257272217	13.9246954059237	0.0061921725779689	0.0120070703224603
Zm00001eb335010	0.939986543649863	2.63884732769027	13.91934202018	0.00619838745303971	0.0120175893760423
Zm00001eb203280	0.205074812793384	5.36256438510677	13.9192867355952	0.00619845167540166	0.0120175893760423
Zm00001eb392660	-0.50272901660765	1.28714335798593	13.9188099466293	0.00619900558106657	0.0120178351032061
Zm00001eb311590	0.620503044730854	1.28222887732052	13.9170901660172	0.00620100404233396	0.0120208811222369
Zm00001eb162810	-0.191297483050907	4.26585321099859	13.9148278420078	0.00620363420432218	0.0120251512129255
Zm00001eb366060	-1.1843237286969	-1.21514553284374	17.1972612816858	0.00620422491884374	0.0120254677138649
Zm00001eb060580	-0.248403969040438	3.07431060530981	13.9131701979169	0.0062055622654695	0.0120272312466739
Zm00001eb186010	-0.802793806589314	-0.180307924184419	13.9121887462028	0.00620670418193981	0.0120286157921537
Zm00001eb156700	0.207127839932746	4.9127872996579	13.908132131909	0.00621142686250591	0.0120369392030404
Zm00001eb067560	-0.243191430613739	3.43949715693608	13.9036108790001	0.00621669582923885	0.0120463200261592
Zm00001eb421860	-0.332636172068198	2.44738450300689	13.9010094637875	0.00621973002245482	0.0120513694525994
Zm00001eb162370	0.1666968302498	6.78228523796997	13.8977076824701	0.00622358379445312	0.0120580060927721
Zm00001eb184340	0.439500202878807	1.81251622525021	13.8965380970889	0.00622494963511354	0.0120598218588544
Zm00001eb122180	0.228139884028132	3.69455883253205	13.8961681832151	0.00622538169909156	0.012059828459839
Zm00001eb268680	-0.305752861781398	2.35782753980808	14.5206579730193	0.00622834596081135	0.0120647401033783
Zm00001eb269190	0.161985268919523	5.94258738249229	13.8924664923089	0.00622970740954969	0.0120663749547404
Zm00001eb353110	-0.284034323258662	4.65056237989569	13.8921754112545	0.0062300477213535	0.0120663749547404
Zm00001eb401770	0.204416631194464	3.88367779451292	13.8859703669078	0.006237307825971	0.0120796047618826
Zm00001eb428030	0.266632275361456	4.00936604695294	13.8812252583159	0.00624286698012626	0.0120891271418438
Zm00001eb403080	0.223470990922782	3.9971645177827	13.8810400351995	0.00624308410620064	0.0120891271418438
Zm00001eb060740	-0.764239597039711	0.242218419197652	13.8798734213124	0.00624445187803748	0.0120909435056233
Zm00001eb180320	-0.949558848598635	-0.691559261520917	19.322292264547	0.00624779197172951	0.0120965783038083
Zm00001eb149530	-0.235807539409395	3.53542574908052	13.8760649755943	0.00624891964907376	0.0120979290811341
Zm00001eb052860	-0.25608292167365	3.40053890753256	13.8748748283409	0.00625031666601865	0.0120990841930882
Zm00001eb177260	0.428970100099845	3.28750367067258	13.8748239464949	0.0062503764008795	0.0120990841930882
Zm00001eb281890	0.293349280328827	2.51464895608302	13.8744420279728	0.00625082479307682	0.012099119692358
Zm00001eb365660	0.165162587945448	6.49540485346974	13.872273596915	0.00625337141532074	0.0121029570120528
Zm00001eb010450	0.20983263655546	5.16782512272463	13.872021414998	0.00625366766489696	0.0121029570120528
Zm00001eb328110	-0.251856971428211	3.16048137881633	13.8712789858611	0.00625453993326546	0.0121038125245901
Zm00001eb019380	-0.759748594523061	-0.130372648519346	14.9843705648156	0.00625527394536396	0.0121044003837176
Zm00001eb274190	-0.170569528312954	5.62674064769415	13.8656343631017	0.00626117674754306	0.0121148434091891
Zm00001eb241510	-0.222628285961732	3.92339611246512	13.8653325325769	0.00626153188359348	0.0121148434091891
Zm00001eb150560	0.164093676732496	6.30282294249659	13.8647132945982	0.00626226056338803	0.0121154200722293
Zm00001eb338240	-0.201140903589999	4.10654362272374	13.8582328989561	0.00626989271869385	0.012129189242715
Zm00001eb180150	-0.486550707314457	1.05347990948151	17.995855148486	0.00627023986443617	0.012129189242715
Zm00001eb102470	-0.23242408683192	3.68726211838829	13.853252340071	0.00627576646911311	0.012139045296805
Zm00001eb103460	0.801263894334838	-0.00317876171541354	13.8509447818219	0.00627849021412551	0.0121434788728315
Zm00001eb291730	0.456190620639742	4.91894954013861	13.8501915618902	0.00627937960704069	0.0121443641894881
Zm00001eb021790	-0.492165389153165	1.40808728160215	13.8490445982773	0.00628073423381576	0.0121461490881339
Zm00001eb433190	0.240857948823559	3.27904482438167	13.8478440011735	0.00628215260067335	0.0121480569982366
Zm00001eb312900	-0.20689489391472	5.93591787964346	13.8468931076524	0.0062832762591098	0.0121493947954498
Zm00001eb373390	-0.25081896323822	3.31402938389474	13.8379551735189	0.00629385053433468	0.0121679269853958
Zm00001eb015560	0.211786763737332	3.87482473347131	13.837885257904	0.00629393333866873	0.0121679269853958
Zm00001eb010700	0.203604243456977	5.32049566192251	13.8376955641823	0.0062941580087604	0.0121679269853958
Zm00001eb176840	-0.526877753165454	1.0738088700073	13.8318228967141	0.00630111851973824	0.0121805461340055
Zm00001eb011310	-0.184542296264382	4.25712400515643	13.8268542540942	0.00630701515098342	0.0121911071286683
Zm00001eb056150	-0.670119035123894	0.194120283927227	18.6922173780436	0.00630788306763116	0.0121919471162912
Zm00001eb398900	0.361652512873443	1.82919947331896	14.7311773147929	0.00630853267441638	0.0121923650657437
Zm00001eb058060	0.317249170744999	2.2995427065783	13.8241178916683	0.00631026556181839	0.0121948764470531
Zm00001eb369330	-0.209301462521428	5.98090871853819	13.8179621595374	0.00631758544794724	0.0122081838720068
