SCORE	NAME	GENE_MODEL
0.87379	True	Zm00041ab000890
0.99641	True	Zm00041ab000900
0.99741	True	Zm00041ab000910
0.91262	True	Zm00041ab000930
0.99725	True	Zm00041ab000940
0.89769	True	Zm00041ab000950
0.99843	True	Zm00041ab000960
0.99992	True	Zm00041ab000970
0.99448	True	Zm00041ab000980
0.99984	True	Zm00041ab000990
0.99644	True	Zm00041ab001010
0.02307	False	Zm00041ab001020
0.99566	True	Zm00041ab001030
0.99756	True	Zm00041ab001040
0.99654	True	Zm00041ab001050
0.33946	False	Zm00041ab001060
0.99668	True	Zm00041ab001070
0.9969	True	Zm00041ab001080
0.99326	True	Zm00041ab001090
0.99967	True	Zm00041ab001100
0.99794	True	Zm00041ab001110
0.97518	True	Zm00041ab001120
0.99639	True	Zm00041ab001130
0.99634	True	Zm00041ab001140
0.95973	True	Zm00041ab001150
0.99919	True	Zm00041ab001170
0.99864	True	Zm00041ab001180
0.99719	True	Zm00041ab001190
0.97876	True	Zm00041ab001200
0.92307	True	Zm00041ab001230
0.39155	False	Zm00041ab001240
0.9629	True	Zm00041ab001250
0.96193	True	Zm00041ab001270
0.98677	True	Zm00041ab001280
0.99637	True	Zm00041ab001290
0.72929	True	Zm00041ab001300
0.99552	True	Zm00041ab001320
0.99187	True	Zm00041ab001330
0.96951	True	Zm00041ab001340
0.97609	True	Zm00041ab001350
0.99306	True	Zm00041ab001360
0.95115	True	Zm00041ab001370
0.99534	True	Zm00041ab001380
0.9706	True	Zm00041ab001390
0.98218	True	Zm00041ab001400
0.99639	True	Zm00041ab001420
0.9774	True	Zm00041ab001430
0.97169	True	Zm00041ab001440
0.98482	True	Zm00041ab001450
0.97682	True	Zm00041ab001460
0.99609	True	Zm00041ab001470
0.99652	True	Zm00041ab001480
0.97762	True	Zm00041ab001490
0.99528	True	Zm00041ab001500
0.95953	True	Zm00041ab001510
0.95702	True	Zm00041ab001520
0.99971	True	Zm00041ab001530
0.99856	True	Zm00041ab001550
0.9917	True	Zm00041ab001560
0.99986	True	Zm00041ab001570
0.97843	True	Zm00041ab001580
0.00407	False	Zm00041ab001590
0.99762	True	Zm00041ab001620
0.98276	True	Zm00041ab001630
0.99308	True	Zm00041ab001650
0.9958	True	Zm00041ab001660
0.99896	True	Zm00041ab001670
0.99998	True	Zm00041ab001680
0.99292	True	Zm00041ab001690
0.99869	True	Zm00041ab001700
0.999	True	Zm00041ab001710
0.99807	True	Zm00041ab001720
0.03076	False	Zm00041ab001730
0.9857	True	Zm00041ab001750
0.96084	True	Zm00041ab001760
0.85121	True	Zm00041ab001770
0.98289	True	Zm00041ab001780
0.98697	True	Zm00041ab001790
0.98938	True	Zm00041ab001800
0.99055	True	Zm00041ab001810
0.93822	True	Zm00041ab001820
0.12216	False	Zm00041ab001830
0.97275	True	Zm00041ab001840
0.99905	True	Zm00041ab001850
0.99983	True	Zm00041ab001860
0.99943	True	Zm00041ab001870
0.99987	True	Zm00041ab001890
0.53697	True	Zm00041ab001900
0.71025	True	Zm00041ab001910
0.99165	True	Zm00041ab001920
0.99491	True	Zm00041ab001930
0.97465	True	Zm00041ab001940
0.99253	True	Zm00041ab001950
0.08843	False	Zm00041ab001970
0.92302	True	Zm00041ab001990
0.97499	True	Zm00041ab002000
0.92383	True	Zm00041ab002010
0.99069	True	Zm00041ab002020
0.04556	False	Zm00041ab002030
0.99272	True	Zm00041ab002040
0.9247	True	Zm00041ab002050
0.9905	True	Zm00041ab002060
0.9976	True	Zm00041ab002070
0.99125	True	Zm00041ab002080
0.99964	True	Zm00041ab002090
0.98412	True	Zm00041ab002100
0.99746	True	Zm00041ab002110
0.99787	True	Zm00041ab002120
0.99696	True	Zm00041ab002130
0.79642	True	Zm00041ab002140
0.99079	True	Zm00041ab002150
0.99247	True	Zm00041ab002160
0.84019	True	Zm00041ab002170
0.98365	True	Zm00041ab002180
0.99976	True	Zm00041ab002200
0.9988	True	Zm00041ab002210
0.98302	True	Zm00041ab002220
0.72204	True	Zm00041ab002230
0.99372	True	Zm00041ab002240
0.99237	True	Zm00041ab002250
0.69176	True	Zm00041ab002260
0.16508	False	Zm00041ab002270
0.98406	True	Zm00041ab002280
0.99053	True	Zm00041ab002290
0.99873	True	Zm00041ab002300
0.97929	True	Zm00041ab002310
0.97656	True	Zm00041ab002320
0.99046	True	Zm00041ab002330
0.99851	True	Zm00041ab002340
0.99866	True	Zm00041ab002350
0.99819	True	Zm00041ab002360
0.99044	True	Zm00041ab002370
0.9337	True	Zm00041ab002380
0.98697	True	Zm00041ab002400
0.98291	True	Zm00041ab002410
0.738	True	Zm00041ab002420
0.9873	True	Zm00041ab002430
0.99944	True	Zm00041ab002440
0.85723	True	Zm00041ab002450
0.99892	True	Zm00041ab002460
0.99274	True	Zm00041ab002470
0.99589	True	Zm00041ab002490
0.95264	True	Zm00041ab002500
0.99119	True	Zm00041ab002510
0.9926	True	Zm00041ab002520
0.01362	False	Zm00041ab002530
0.97265	True	Zm00041ab002540
0.99141	True	Zm00041ab002550
0.91073	True	Zm00041ab002560
0.99516	True	Zm00041ab002570
0.15123	False	Zm00041ab002580
0.86439	True	Zm00041ab002590
0.86517	True	Zm00041ab002600
0.99623	True	Zm00041ab002610
0.98734	True	Zm00041ab002620
0.10348	False	Zm00041ab002640
0.98609	True	Zm00041ab002650
0.99921	True	Zm00041ab002660
0.99903	True	Zm00041ab002670
0.98969	True	Zm00041ab002680
0.87915	True	Zm00041ab002700
0.84115	True	Zm00041ab002710
0.99942	True	Zm00041ab002720
0.98965	True	Zm00041ab002740
0.9346	True	Zm00041ab002750
0.98654	True	Zm00041ab002760
0.98857	True	Zm00041ab002780
0.99956	True	Zm00041ab002790
0.99859	True	Zm00041ab002800
0.99072	True	Zm00041ab002810
0.93767	True	Zm00041ab002820
0.98923	True	Zm00041ab002830
0.99933	True	Zm00041ab002840
0.99502	True	Zm00041ab002850
0.98905	True	Zm00041ab002860
0.99043	True	Zm00041ab002870
0.98333	True	Zm00041ab002880
0.70165	True	Zm00041ab002890
0.99867	True	Zm00041ab002900
0.93667	True	Zm00041ab002910
0.98553	True	Zm00041ab002920
0.9943	True	Zm00041ab002940
0.79821	True	Zm00041ab002960
0.99704	True	Zm00041ab002970
0.99032	True	Zm00041ab002980
0.00521	False	Zm00041ab002990
0.99156	True	Zm00041ab003000
0.9349	True	Zm00041ab003010
0.29695	False	Zm00041ab003020
0.98094	True	Zm00041ab003030
0.99969	True	Zm00041ab003040
0.9998	True	Zm00041ab003050
0.99939	True	Zm00041ab003060
0.99879	True	Zm00041ab003070
0.99754	True	Zm00041ab003080
0.98803	True	Zm00041ab003090
0.15156	False	Zm00041ab003100
0.98388	True	Zm00041ab003110
0.9884	True	Zm00041ab003120
0.0272	False	Zm00041ab003130
0.99012	True	Zm00041ab003140
0.19584	False	Zm00041ab003160
0.99889	True	Zm00041ab003170
0.23558	False	Zm00041ab003180
0.99993	True	Zm00041ab003190
0.99615	True	Zm00041ab003200
0.99597	True	Zm00041ab003210
0.99956	True	Zm00041ab003220
0.04554	False	Zm00041ab003230
0.99799	True	Zm00041ab003240
0.99592	True	Zm00041ab003250
0.99117	True	Zm00041ab003270
0.99202	True	Zm00041ab003280
0.99233	True	Zm00041ab003290
0.98438	True	Zm00041ab003310
0.99368	True	Zm00041ab003320
0.94306	True	Zm00041ab003330
0.99908	True	Zm00041ab003340
0.99997	True	Zm00041ab003350
0.99556	True	Zm00041ab003360
0.99995	True	Zm00041ab003370
0.99995	True	Zm00041ab003380
0.23558	False	Zm00041ab003390
0.96266	True	Zm00041ab003420
0.50561	True	Zm00041ab003430
0.91224	True	Zm00041ab003440
0.15376	False	Zm00041ab003460
0.98985	True	Zm00041ab003490
0.99786	True	Zm00041ab003500
0.09488	False	Zm00041ab003510
0.98885	True	Zm00041ab003520
0.99979	True	Zm00041ab003540
0.00263	False	Zm00041ab003550
0.9985	True	Zm00041ab003560
0.99995	True	Zm00041ab003570
0.99705	True	Zm00041ab003580
0.95397	True	Zm00041ab003590
0.99983	True	Zm00041ab003600
0.99987	True	Zm00041ab003610
0.99979	True	Zm00041ab003620
0.11297	False	Zm00041ab003630
0.99059	True	Zm00041ab003640
0.99976	True	Zm00041ab003650
0.99979	True	Zm00041ab003660
0.98922	True	Zm00041ab003670
0.99653	True	Zm00041ab003680
0.99994	True	Zm00041ab003690
0.99993	True	Zm00041ab003700
0.99742	True	Zm00041ab003710
0.96642	True	Zm00041ab003720
0.99788	True	Zm00041ab003730
0.98044	True	Zm00041ab003750
0.70429	True	Zm00041ab003760
0.99535	True	Zm00041ab003770
0.99431	True	Zm00041ab003790
0.98725	True	Zm00041ab003810
0.98455	True	Zm00041ab003820
0.96755	True	Zm00041ab003830
0.99452	True	Zm00041ab003840
0.0112	False	Zm00041ab003850
0.99661	True	Zm00041ab003860
0.97431	True	Zm00041ab003870
0.5492	True	Zm00041ab003880
0.99902	True	Zm00041ab003890
0.99019	True	Zm00041ab003900
0.98844	True	Zm00041ab003910
0.99371	True	Zm00041ab003920
0.9348	True	Zm00041ab003930
0.79784	True	Zm00041ab003950
0.9788	True	Zm00041ab003960
0.3208	False	Zm00041ab003970
0.99651	True	Zm00041ab003980
0.99627	True	Zm00041ab003990
0.98912	True	Zm00041ab004000
0.99041	True	Zm00041ab004010
0.28193	False	Zm00041ab004020
0.99311	True	Zm00041ab004030
0.96055	True	Zm00041ab004050
0.99612	True	Zm00041ab004060
0.96029	True	Zm00041ab004070
0.01053	False	Zm00041ab004080
0.97451	True	Zm00041ab004090
0.98821	True	Zm00041ab004100
0.98265	True	Zm00041ab004120
0.98573	True	Zm00041ab004130
0.99743	True	Zm00041ab004150
0.97251	True	Zm00041ab004170
0.99537	True	Zm00041ab004180
0.98057	True	Zm00041ab004200
0.9613	True	Zm00041ab004240
0.9992	True	Zm00041ab004250
0.95601	True	Zm00041ab004260
0.96259	True	Zm00041ab004270
0.96378	True	Zm00041ab004280
0.93493	True	Zm00041ab004290
0.9965	True	Zm00041ab004300
0.98794	True	Zm00041ab004310
0.71301	True	Zm00041ab004320
0.97461	True	Zm00041ab004330
0.95891	True	Zm00041ab004340
0.80441	True	Zm00041ab004350
0.11822	False	Zm00041ab004360
0.97465	True	Zm00041ab004370
0.36654	False	Zm00041ab004380
0.95308	True	Zm00041ab004400
0.97214	True	Zm00041ab004410
0.92842	True	Zm00041ab004440
0.95988	True	Zm00041ab004450
0.17656	False	Zm00041ab004460
0.61958	True	Zm00041ab004470
0.98849	True	Zm00041ab004480
0.87997	True	Zm00041ab004490
0.97925	True	Zm00041ab004500
0.02098	False	Zm00041ab004510
0.99688	True	Zm00041ab004520
0.91138	True	Zm00041ab004530
0.99679	True	Zm00041ab004540
0.99898	True	Zm00041ab004550
0.99987	True	Zm00041ab004560
0.99508	True	Zm00041ab004570
0.99383	True	Zm00041ab004580
0.99643	True	Zm00041ab004590
0.9862	True	Zm00041ab004600
0.9997	True	Zm00041ab004610
0.97943	True	Zm00041ab004620
0.99865	True	Zm00041ab004630
0.82843	True	Zm00041ab004640
0.53414	True	Zm00041ab004650
0.24602	False	Zm00041ab004660
0.94645	True	Zm00041ab004670
0.99963	True	Zm00041ab004680
0.99692	True	Zm00041ab004690
0.78652	True	Zm00041ab004700
0.74362	True	Zm00041ab004710
0.03339	False	Zm00041ab004720
0.99555	True	Zm00041ab004730
0.99223	True	Zm00041ab004740
0.5079	True	Zm00041ab004750
0.80261	True	Zm00041ab004760
0.99575	True	Zm00041ab004770
0.9983	True	Zm00041ab004780
0.9994	True	Zm00041ab004790
0.99926	True	Zm00041ab004800
0.9983	True	Zm00041ab004810
0.98874	True	Zm00041ab004820
0.89759	True	Zm00041ab004830
0.99909	True	Zm00041ab004840
0.99567	True	Zm00041ab004850
0.92615	True	Zm00041ab004870
0.97838	True	Zm00041ab004880
0.9928	True	Zm00041ab004890
0.9996	True	Zm00041ab004900
0.57771	True	Zm00041ab004910
0.97753	True	Zm00041ab004920
0.98993	True	Zm00041ab004930
0.91972	True	Zm00041ab004940
0.97521	True	Zm00041ab004950
0.99625	True	Zm00041ab004960
0.99915	True	Zm00041ab004970
0.99835	True	Zm00041ab004980
0.37301	False	Zm00041ab004990
0.99617	True	Zm00041ab005000
0.9967	True	Zm00041ab005010
0.99721	True	Zm00041ab005020
0.99519	True	Zm00041ab005030
0.99816	True	Zm00041ab005040
0.96431	True	Zm00041ab005050
0.26282	False	Zm00041ab005060
0.99717	True	Zm00041ab005070
0.64743	True	Zm00041ab005080
0.90877	True	Zm00041ab005090
0.99911	True	Zm00041ab005100
0.95885	True	Zm00041ab005110
0.96073	True	Zm00041ab005120
0.00737	False	Zm00041ab005130
0.99877	True	Zm00041ab005140
0.66627	True	Zm00041ab005150
0.99425	True	Zm00041ab005160
0.97016	True	Zm00041ab005170
0.92938	True	Zm00041ab005180
0.98435	True	Zm00041ab005190
0.97679	True	Zm00041ab005200
0.98434	True	Zm00041ab005210
0.96772	True	Zm00041ab005220
0.954	True	Zm00041ab005230
0.98835	True	Zm00041ab005240
0.97941	True	Zm00041ab005250
0.9999	True	Zm00041ab005260
0.83546	True	Zm00041ab005270
0.07052	False	Zm00041ab005280
0.92104	True	Zm00041ab005290
0.99999	True	Zm00041ab005300
0.99857	True	Zm00041ab005310
0.84408	True	Zm00041ab005320
0.99247	True	Zm00041ab005330
0.02736	False	Zm00041ab005340
0.25039	False	Zm00041ab005350
0.97904	True	Zm00041ab005360
0.9999	True	Zm00041ab005380
0.96088	True	Zm00041ab005420
0.99814	True	Zm00041ab005430
0.06087	False	Zm00041ab005440
0.98575	True	Zm00041ab005470
0.99381	True	Zm00041ab005480
0.75504	True	Zm00041ab005490
0.77351	True	Zm00041ab005500
0.09994	False	Zm00041ab005510
0.57304	True	Zm00041ab005520
0.85483	True	Zm00041ab005530
0.99819	True	Zm00041ab005540
0.62497	True	Zm00041ab005550
0.93214	True	Zm00041ab005560
0.99983	True	Zm00041ab005570
0.57143	True	Zm00041ab005580
0.99972	True	Zm00041ab005590
0.79115	True	Zm00041ab005600
0.66332	True	Zm00041ab005610
0.75591	True	Zm00041ab005620
0.44764	False	Zm00041ab005630
0.99617	True	Zm00041ab005640
0.13317	False	Zm00041ab005650
0.70777	True	Zm00041ab005660
0.63378	True	Zm00041ab005670
0.69196	True	Zm00041ab005680
0.94658	True	Zm00041ab005700
0.99924	True	Zm00041ab005710
0.98186	True	Zm00041ab005720
0.9964	True	Zm00041ab005730
0.99097	True	Zm00041ab005740
0.98765	True	Zm00041ab005750
0.99371	True	Zm00041ab005770
0.92942	True	Zm00041ab005780
0.99294	True	Zm00041ab005790
0.99967	True	Zm00041ab005800
0.99856	True	Zm00041ab005820
0.68272	True	Zm00041ab005830
0.62483	True	Zm00041ab005840
0.96339	True	Zm00041ab005850
0.97248	True	Zm00041ab005860
0.83137	True	Zm00041ab005870
0.05112	False	Zm00041ab005880
0.97742	True	Zm00041ab005890
0.03374	False	Zm00041ab005900
0.82642	True	Zm00041ab005910
0.99957	True	Zm00041ab005920
0.96301	True	Zm00041ab005930
0.15194	False	Zm00041ab005940
0.99724	True	Zm00041ab005950
0.98926	True	Zm00041ab005960
0.94359	True	Zm00041ab005970
0.1868	False	Zm00041ab005980
0.99907	True	Zm00041ab005990
0.49384	False	Zm00041ab006000
0.11207	False	Zm00041ab006010
0.97987	True	Zm00041ab006020
0.97207	True	Zm00041ab006030
0.99553	True	Zm00041ab006040
0.98922	True	Zm00041ab006050
0.82299	True	Zm00041ab006060
0.95596	True	Zm00041ab006070
0.99625	True	Zm00041ab006080
0.99345	True	Zm00041ab006090
0.93723	True	Zm00041ab006100
0.99602	True	Zm00041ab006110
0.92615	True	Zm00041ab006120
0.9638	True	Zm00041ab006130
0.98577	True	Zm00041ab006140
0.04973	False	Zm00041ab006150
0.09736	False	Zm00041ab006190
0.99447	True	Zm00041ab006200
0.99979	True	Zm00041ab006210
0.99955	True	Zm00041ab006220
0.94594	True	Zm00041ab006230
0.99032	True	Zm00041ab006240
0.00987	False	Zm00041ab006250
0.99716	True	Zm00041ab006260
0.97695	True	Zm00041ab006270
0.99571	True	Zm00041ab006280
0.97695	True	Zm00041ab006290
0.99571	True	Zm00041ab006300
0.99931	True	Zm00041ab006310
0.99294	True	Zm00041ab006320
0.96828	True	Zm00041ab006340
0.9977	True	Zm00041ab006350
0.90559	True	Zm00041ab006360
0.99714	True	Zm00041ab006370
0.99401	True	Zm00041ab006380
0.40899	False	Zm00041ab006390
0.98574	True	Zm00041ab006400
0.99884	True	Zm00041ab006410
0.99853	True	Zm00041ab006420
0.99911	True	Zm00041ab006430
0.98944	True	Zm00041ab006440
0.95229	True	Zm00041ab006450
0.94662	True	Zm00041ab006460
0.84266	True	Zm00041ab006480
0.99974	True	Zm00041ab006490
0.78543	True	Zm00041ab006500
0.99479	True	Zm00041ab006520
0.06129	False	Zm00041ab006530
0.97278	True	Zm00041ab006540
0.00534	False	Zm00041ab006550
0.97405	True	Zm00041ab006560
0.9991	True	Zm00041ab006570
0.99048	True	Zm00041ab006580
0.96826	True	Zm00041ab006590
0.99223	True	Zm00041ab006610
0.93132	True	Zm00041ab006620
0.42879	False	Zm00041ab006630
0.99846	True	Zm00041ab006640
0.98289	True	Zm00041ab006650
0.87548	True	Zm00041ab006660
0.99249	True	Zm00041ab006670
0.9976	True	Zm00041ab006680
0.99138	True	Zm00041ab006700
0.1893	False	Zm00041ab006710
0.22732	False	Zm00041ab006720
0.99899	True	Zm00041ab006730
0.9999	True	Zm00041ab006740
0.59764	True	Zm00041ab006750
0.99886	True	Zm00041ab006760
0.47995	False	Zm00041ab006770
0.99981	True	Zm00041ab006790
0.99739	True	Zm00041ab006800
0.06867	False	Zm00041ab006810
0.99328	True	Zm00041ab006820
0.98685	True	Zm00041ab006830
0.90859	True	Zm00041ab006840
0.9918	True	Zm00041ab006850
0.99366	True	Zm00041ab006860
0.98595	True	Zm00041ab006870
0.89802	True	Zm00041ab006880
0.59289	True	Zm00041ab006890
0.88138	True	Zm00041ab006900
0.76006	True	Zm00041ab006910
0.98808	True	Zm00041ab006920
0.02633	False	Zm00041ab006930
0.79367	True	Zm00041ab006940
0.98723	True	Zm00041ab006950
0.71353	True	Zm00041ab006960
0.9646	True	Zm00041ab006970
0.98478	True	Zm00041ab006980
0.98189	True	Zm00041ab006990
0.94695	True	Zm00041ab007000
0.98361	True	Zm00041ab007010
0.9671	True	Zm00041ab007020
0.99856	True	Zm00041ab007030
0.89295	True	Zm00041ab007040
0.8122	True	Zm00041ab007050
0.99663	True	Zm00041ab007060
0.99807	True	Zm00041ab007070
0.62502	True	Zm00041ab007090
0.99817	True	Zm00041ab007100
0.94123	True	Zm00041ab007110
0.93434	True	Zm00041ab007120
0.99634	True	Zm00041ab007130
0.9887	True	Zm00041ab007140
0.97988	True	Zm00041ab007150
0.99154	True	Zm00041ab007160
0.96432	True	Zm00041ab007170
0.97512	True	Zm00041ab007180
0.97772	True	Zm00041ab007190
0.98476	True	Zm00041ab007200
0.72965	True	Zm00041ab007210
0.99922	True	Zm00041ab007240
0.97964	True	Zm00041ab007250
0.98743	True	Zm00041ab007260
0.98366	True	Zm00041ab007270
0.44267	False	Zm00041ab007280
0.99942	True	Zm00041ab007290
0.65475	True	Zm00041ab007300
0.99998	True	Zm00041ab007310
0.95947	True	Zm00041ab007320
0.93416	True	Zm00041ab007340
0.94102	True	Zm00041ab007350
0.99961	True	Zm00041ab007360
0.99901	True	Zm00041ab007370
0.9972	True	Zm00041ab007380
0.0864	False	Zm00041ab007390
0.90469	True	Zm00041ab007400
0.34424	False	Zm00041ab007410
0.9725	True	Zm00041ab007420
0.9996	True	Zm00041ab007430
0.9855	True	Zm00041ab007440
0.98407	True	Zm00041ab007450
0.39047	False	Zm00041ab007460
0.98773	True	Zm00041ab007470
0.951	True	Zm00041ab007480
0.19203	False	Zm00041ab007500
0.89134	True	Zm00041ab007510
0.77793	True	Zm00041ab007530
0.9972	True	Zm00041ab007550
0.91428	True	Zm00041ab007560
0.99913	True	Zm00041ab007570
0.00121	False	Zm00041ab007580
0.99251	True	Zm00041ab007590
0.90733	True	Zm00041ab007600
0.8824	True	Zm00041ab007610
0.97968	True	Zm00041ab007620
0.95477	True	Zm00041ab007630
0.99531	True	Zm00041ab007640
0.98997	True	Zm00041ab007650
0.9995	True	Zm00041ab007660
0.95774	True	Zm00041ab007670
0.99979	True	Zm00041ab007680
0.93641	True	Zm00041ab007690
0.99584	True	Zm00041ab007700
0.77785	True	Zm00041ab007710
0.98306	True	Zm00041ab007720
0.99585	True	Zm00041ab007730
0.99792	True	Zm00041ab007740
0.99321	True	Zm00041ab007750
0.99362	True	Zm00041ab007770
0.99034	True	Zm00041ab007780
0.99968	True	Zm00041ab007790
0.99023	True	Zm00041ab007800
0.03446	False	Zm00041ab007810
0.72982	True	Zm00041ab007820
0.99388	True	Zm00041ab007830
0.9997	True	Zm00041ab007840
0.97596	True	Zm00041ab007850
0.99517	True	Zm00041ab007860
0.99878	True	Zm00041ab007870
0.99384	True	Zm00041ab007880
0.99221	True	Zm00041ab007890
0.08281	False	Zm00041ab007900
0.99887	True	Zm00041ab007910
0.99977	True	Zm00041ab007930
0.99761	True	Zm00041ab007940
0.98016	True	Zm00041ab007950
0.52974	True	Zm00041ab007960
0.05377	False	Zm00041ab007970
0.99852	True	Zm00041ab007980
0.99705	True	Zm00041ab007990
0.98974	True	Zm00041ab008000
0.99611	True	Zm00041ab008010
0.99687	True	Zm00041ab008020
0.92995	True	Zm00041ab008030
0.98891	True	Zm00041ab008040
0.99178	True	Zm00041ab008050
0.36314	False	Zm00041ab008060
0.04479	False	Zm00041ab008070
0.99627	True	Zm00041ab008080
0.98108	True	Zm00041ab008090
0.98956	True	Zm00041ab008100
0.99701	True	Zm00041ab008110
0.98707	True	Zm00041ab008120
0.99559	True	Zm00041ab008130
0.07446	False	Zm00041ab008140
0.98208	True	Zm00041ab008150
0.99612	True	Zm00041ab008160
0.97115	True	Zm00041ab008170
0.98177	True	Zm00041ab008180
0.98792	True	Zm00041ab008190
0.96195	True	Zm00041ab008200
0.93515	True	Zm00041ab008210
0.98268	True	Zm00041ab008220
0.9641	True	Zm00041ab008230
0.99788	True	Zm00041ab008240
0.98668	True	Zm00041ab008250
0.02313	False	Zm00041ab008260
0.93987	True	Zm00041ab008270
0.93189	True	Zm00041ab008290
0.8282	True	Zm00041ab008310
0.98663	True	Zm00041ab008320
0.43915	False	Zm00041ab008330
0.99879	True	Zm00041ab008340
0.99442	True	Zm00041ab008350
0.99442	True	Zm00041ab008350
0.99442	True	Zm00041ab008350
0.99442	True	Zm00041ab008350
0.99446	True	Zm00041ab008380
0.99623	True	Zm00041ab008390
0.99417	True	Zm00041ab008400
0.98929	True	Zm00041ab008410
0.99268	True	Zm00041ab008420
0.99548	True	Zm00041ab008430
0.32516	False	Zm00041ab008440
0.97098	True	Zm00041ab008450
0.99086	True	Zm00041ab008460
0.99733	True	Zm00041ab008480
0.88257	True	Zm00041ab008490
0.99137	True	Zm00041ab008500
0.50393	True	Zm00041ab008510
0.98378	True	Zm00041ab008520
0.58665	True	Zm00041ab008530
0.98892	True	Zm00041ab008540
0.9997	True	Zm00041ab008550
0.99238	True	Zm00041ab008560
0.9919	True	Zm00041ab008570
0.97689	True	Zm00041ab008580
0.99799	True	Zm00041ab008590
0.0009	False	Zm00041ab008600
0.99808	True	Zm00041ab008610
0.5278	True	Zm00041ab008620
0.99861	True	Zm00041ab008630
0.99944	True	Zm00041ab008640
0.9968	True	Zm00041ab008650
0.98352	True	Zm00041ab008660
0.97862	True	Zm00041ab008670
0.99223	True	Zm00041ab008680
0.99453	True	Zm00041ab008700
0.99776	True	Zm00041ab008710
0.98748	True	Zm00041ab008720
0.04769	False	Zm00041ab008730
0.99926	True	Zm00041ab008740
0.97808	True	Zm00041ab008760
0.993	True	Zm00041ab008770
0.99925	True	Zm00041ab008780
0.98071	True	Zm00041ab008790
0.53437	True	Zm00041ab008800
0.96194	True	Zm00041ab008820
0.16012	False	Zm00041ab008830
0.01741	False	Zm00041ab008840
0.99507	True	Zm00041ab008870
0.9996	True	Zm00041ab008880
0.98914	True	Zm00041ab008890
0.98292	True	Zm00041ab008900
0.94866	True	Zm00041ab008910
0.94424	True	Zm00041ab008920
0.82823	True	Zm00041ab008930
0.44249	False	Zm00041ab008950
0.94117	True	Zm00041ab008960
0.99867	True	Zm00041ab008970
0.90971	True	Zm00041ab008980
0.99694	True	Zm00041ab008990
0.99612	True	Zm00041ab009020
0.33746	False	Zm00041ab009030
0.92286	True	Zm00041ab009040
0.99274	True	Zm00041ab009050
0.4331	False	Zm00041ab009060
0.98151	True	Zm00041ab009070
0.49555	False	Zm00041ab009080
0.42295	False	Zm00041ab009090
0.88128	True	Zm00041ab009100
0.99414	True	Zm00041ab009110
0.554	True	Zm00041ab009120
0.98102	True	Zm00041ab009130
0.94048	True	Zm00041ab009140
0.9955	True	Zm00041ab009150
0.99823	True	Zm00041ab009160
0.98574	True	Zm00041ab009170
0.9943	True	Zm00041ab009180
0.16754	False	Zm00041ab009190
