LABEL	NAME	GENE_MODEL
ear	cob diameter	Zm00001eb001510;Zm00001eb001510;Zm00001eb001650;Zm00001eb001650;Zm00001eb002830;Zm00001eb002860;Zm00001eb002860;Zm00001eb003240;Zm00001eb006870;Zm00001eb007500;Zm00001eb017320;Zm00001eb018460;Zm00001eb019470;Zm00001eb037410;Zm00001eb037930;Zm00001eb037930;Zm00001eb037920;Zm00001eb037920;Zm00001eb038270;Zm00001eb047450;Zm00001eb047830;Zm00001eb058940;Zm00001eb059040;Zm00001eb059350;Zm00001eb059630;Zm00001eb059630;Zm00001eb061500;Zm00001eb064680;Zm00001eb064880;Zm00001eb065280;Zm00001eb065410;Zm00001eb065440;Zm00001eb050040;Zm00001eb064700;Zm00001eb027830;Zm00001eb056800;Zm00001eb068290;Zm00001eb073100;Zm00001eb073370;Zm00001eb073500;Zm00001eb073510;Zm00001eb073510;Zm00001eb078470;Zm00001eb100410;Zm00001eb102430;Zm00001eb102430;Zm00001eb104970;Zm00001eb105670;Zm00001eb106670;Zm00001eb110790;Zm00001eb110800;Zm00001eb112670;Zm00001eb112680;Zm00001eb113080;Zm00001eb119420;Zm00001eb119530;Zm00001eb119820;Zm00001eb120740;Zm00001eb120740;Zm00001eb129000;Zm00001eb134860;Zm00001eb136750;Zm00001eb153630;Zm00001eb153830;Zm00001eb154440;Zm00001eb154460;Zm00001eb156490;Zm00001eb156840;Zm00001eb156890;Zm00001eb157120;Zm00001eb158320;Zm00001eb158490;Zm00001eb162020;Zm00001eb166990;Zm00001eb167290;Zm00001eb167750;Zm00001eb167770;Zm00001eb170040;Zm00001eb172770;Zm00001eb175270;Zm00001eb175350;Zm00001eb192580;Zm00001eb192600;Zm00001eb199050;Zm00001eb199730;Zm00001eb199740;Zm00001eb199750;Zm00001eb204130;Zm00001eb204130;Zm00001eb205410;Zm00001eb206330;Zm00001eb206340;Zm00001eb206340;Zm00001eb209330;Zm00001eb213970;Zm00001eb213980;Zm00001eb214520;Zm00001eb216920;Zm00001eb216990;Zm00001eb217220;Zm00001eb227980;Zm00001eb227990;Zm00001eb228020;Zm00001eb229960;Zm00001eb255160;Zm00001eb255160;Zm00001eb256330;Zm00001eb256340;Zm00001eb265990;Zm00001eb268840;Zm00001eb270920;Zm00001eb274340;Zm00001eb274600;Zm00001eb286260;Zm00001eb287800;Zm00001eb287810;Zm00001eb288410;Zm00001eb294530;Zm00001eb314900;Zm00001eb314900;Zm00001eb325180;Zm00001eb326500;Zm00001eb327320;Zm00001eb331000;Zm00001eb331710;Zm00001eb331720;Zm00001eb332780;Zm00001eb333650;Zm00001eb337890;Zm00001eb339850;Zm00001eb340280;Zm00001eb342220;Zm00001eb350270;Zm00001eb350270;Zm00001eb355850;Zm00001eb359230;Zm00001eb360940;Zm00001eb361520;Zm00001eb363610;Zm00001eb370330;Zm00001eb370410;Zm00001eb343590;Zm00001eb371940;Zm00001eb371980;Zm00001eb372350;Zm00001eb388960;Zm00001eb395720;Zm00001eb397930;Zm00001eb397930;Zm00001eb398890;Zm00001eb401220;Zm00001eb402160;Zm00001eb402550;Zm00001eb403800;Zm00001eb408820;Zm00001eb415380;Zm00001eb415730;Zm00001eb416730;Zm00001eb416730;Zm00001eb416740;Zm00001eb416740;Zm00001eb417240;Zm00001eb428590;Zm00001eb428590;Zm00001eb428670;Zm00001eb430420
ear	cob length	Zm00001eb000520;Zm00001eb002010;Zm00001eb002220;Zm00001eb002310;Zm00001eb008710;Zm00001eb009240;Zm00001eb009550;Zm00001eb011440;Zm00001eb015720;Zm00001eb015850;Zm00001eb015860;Zm00001eb015870;Zm00001eb024570;Zm00001eb035700;Zm00001eb035840;Zm00001eb035970;Zm00001eb037150;Zm00001eb037540;Zm00001eb045420;Zm00001eb045520;Zm00001eb050530;Zm00001eb052700;Zm00001eb055970;Zm00001eb056800;Zm00001eb067190;Zm00001eb067510;Zm00001eb073520;Zm00001eb078800;Zm00001eb079470;Zm00001eb099920;Zm00001eb100790;Zm00001eb101230;Zm00001eb104300;Zm00001eb104300;Zm00001eb108850;Zm00001eb110060;Zm00001eb112840;Zm00001eb114330;Zm00001eb115340;Zm00001eb115340;Zm00001eb116380;Zm00001eb120320;Zm00001eb120650;Zm00001eb131420;Zm00001eb150370;Zm00001eb158800;Zm00001eb159000;Zm00001eb172110;Zm00001eb209100;Zm00001eb209170;Zm00001eb213420;Zm00001eb218200;Zm00001eb225960;Zm00001eb229460;Zm00001eb230080;Zm00001eb230080;Zm00001eb230690;Zm00001eb231510;Zm00001eb231730;Zm00001eb243180;Zm00001eb246720;Zm00001eb252730;Zm00001eb253040;Zm00001eb253370;Zm00001eb254910;Zm00001eb255160;Zm00001eb255170;Zm00001eb255210;Zm00001eb255270;Zm00001eb273430;Zm00001eb283100;Zm00001eb283520;Zm00001eb283570;Zm00001eb283950;Zm00001eb284060;Zm00001eb284300;Zm00001eb286340;Zm00001eb286480;Zm00001eb290480;Zm00001eb309350;Zm00001eb312900;Zm00001eb314000;Zm00001eb323660;Zm00001eb324120;Zm00001eb351070;Zm00001eb351070;Zm00001eb355740;Zm00001eb363530;Zm00001eb363560;Zm00001eb363590;Zm00001eb375280;Zm00001eb386320;Zm00001eb386480;Zm00001eb386490;Zm00001eb393270;Zm00001eb397360;Zm00001eb398880;Zm00001eb408260;Zm00001eb408850;Zm00001eb411570;Zm00001eb414700;Zm00001eb414710;Zm00001eb414810;Zm00001eb415230;Zm00001eb428290;Zm00001eb285990;Zm00001eb391010
ear	dry mass of ear	Zm00001eb321200
ear	ear Diameter	Zm00001eb005920;Zm00001eb158950;Zm00001eb190090;Zm00001eb233030;Zm00001eb254930;Zm00001eb297570;Zm00001eb319230;Zm00001eb337410;Zm00001eb370240;Zm00001eb366180
ear	ear Height	Zm00001eb003190;Zm00001eb037170;Zm00001eb103320;Zm00001eb083680;Zm00001eb083690;Zm00001eb103740;Zm00001eb120830;Zm00001eb168070;Zm00001eb202940;Zm00001eb195980;Zm00001eb256600;Zm00001eb252470;Zm00001eb252480;Zm00001eb289950;Zm00001eb344620;Zm00001eb353030;Zm00001eb381280
ear	ear Length	Zm00001eb008830;Zm00001eb101120;Zm00001eb194730;Zm00001eb217630;Zm00001eb217630;Zm00001eb217640;Zm00001eb217640;Zm00001eb284760;Zm00001eb363400;Zm00001eb428010
ear	ear Rank Number	Zm00001eb158070;Zm00001eb119720
ear	ear Row Number	Zm00001eb054260;Zm00001eb058940;Zm00001eb034990;Zm00001eb080690;Zm00001eb164570;Zm00001eb207430;Zm00001eb258770;Zm00001eb259400;Zm00001eb214820;Zm00001eb253320;Zm00001eb328260;Zm00001eb367790;Zm00001eb367990;Zm00001eb428870;Zm00001eb121470
ear	ear Weight	Zm00001eb064120;Zm00001eb104650;Zm00001eb072220;Zm00001eb164810;Zm00001eb255810;Zm00001eb284410;Zm00001eb352080
ear	ear diameter	Zm00001eb200320;Zm00001eb299540;Zm00001eb343590;Zm00001eb343590
ear	ear height	Zm00001eb078860;Zm00001eb192420;Zm00001eb192340;Zm00001eb177150;Zm00001eb192420;Zm00001eb192340;Zm00001eb076380;Zm00001eb103330;Zm00001eb119270;Zm00001eb119270;Zm00001eb119330;Zm00001eb130840;Zm00001eb130850;Zm00001eb134490;Zm00001eb178650;Zm00001eb183690;Zm00001eb183690;Zm00001eb229880;Zm00001eb279810;Zm00001eb285560;Zm00001eb286040;Zm00001eb391770;Zm00001eb391770;Zm00001eb391770
ear	ear length	Zm00001eb050460;Zm00001eb125330;Zm00001eb284070;Zm00001eb319330;Zm00001eb402300;Zm00001eb408620;Zm00001eb002480;Zm00001eb029720;Zm00001eb054140;Zm00001eb071110;Zm00001eb112690;Zm00001eb113790;Zm00001eb162630;Zm00001eb191700;Zm00001eb251950;Zm00001eb253570;Zm00001eb275820;Zm00001eb321200;Zm00001eb349330;Zm00001eb359190;Zm00001eb360610;Zm00001eb360620;Zm00001eb364010;Zm00001eb380280;Zm00001eb391580;Zm00001eb410070;Zm00001eb418970;Zm00001eb036890;Zm00001eb055460;Zm00001eb083820;Zm00001eb087930;Zm00001eb092840;Zm00001eb097800;Zm00001eb108040;Zm00001eb112340;Zm00001eb213140;Zm00001eb213510;Zm00001eb238730;Zm00001eb255390;Zm00001eb267390;Zm00001eb275490;Zm00001eb281500;Zm00001eb286430;Zm00001eb301170;Zm00001eb417120
ear	ear row number	Zm00001eb062630;Zm00001eb004470;Zm00001eb009360;Zm00001eb015150;Zm00001eb032480;Zm00001eb032480;Zm00001eb038920;Zm00001eb039810;Zm00001eb040130;Zm00001eb055830;Zm00001eb056930;Zm00001eb062590;Zm00001eb062600;Zm00001eb063580;Zm00001eb064100;Zm00001eb064690;Zm00001eb064880;Zm00001eb072890;Zm00001eb073990;Zm00001eb075570;Zm00001eb082430;Zm00001eb084910;Zm00001eb108320;Zm00001eb108400;Zm00001eb108400;Zm00001eb114020;Zm00001eb114950;Zm00001eb115030;Zm00001eb115050;Zm00001eb115110;Zm00001eb115930;Zm00001eb115930;Zm00001eb141330;Zm00001eb137920;Zm00001eb143550;Zm00001eb145080;Zm00001eb145090;Zm00001eb155590;Zm00001eb159490;Zm00001eb160430;Zm00001eb198560;Zm00001eb198570;Zm00001eb196920;Zm00001eb168550;Zm00001eb165210;Zm00001eb165880;Zm00001eb166790;Zm00001eb166790;Zm00001eb177910;Zm00001eb199380;Zm00001eb199840;Zm00001eb200010;Zm00001eb200010;Zm00001eb200000;Zm00001eb200080;Zm00001eb204660;Zm00001eb204960;Zm00001eb206230;Zm00001eb207420;Zm00001eb251540;Zm00001eb213190;Zm00001eb214520;Zm00001eb214520;Zm00001eb214520;Zm00001eb214550;Zm00001eb215020;Zm00001eb215670;Zm00001eb217590;Zm00001eb218260;Zm00001eb218270;Zm00001eb218260;Zm00001eb218270;Zm00001eb219590;Zm00001eb219600;Zm00001eb219590;Zm00001eb219600;Zm00001eb219590;Zm00001eb219600;Zm00001eb223550;Zm00001eb228090;Zm00001eb236770;Zm00001eb238850;Zm00001eb254350;Zm00001eb254350;Zm00001eb254950;Zm00001eb257510;Zm00001eb257610;Zm00001eb257880;Zm00001eb267690;Zm00001eb264380;Zm00001eb273610;Zm00001eb273610;Zm00001eb274260;Zm00001eb297570;Zm00001eb302280;Zm00001eb303780;Zm00001eb312890;Zm00001eb313960;Zm00001eb314240;Zm00001eb314330;Zm00001eb315510;Zm00001eb315520;Zm00001eb315920;Zm00001eb327130;Zm00001eb328840;Zm00001eb335310;Zm00001eb335640;Zm00001eb336790;Zm00001eb337140;Zm00001eb336950;Zm00001eb336890;Zm00001eb337180;Zm00001eb364830;Zm00001eb365540;Zm00001eb367690;Zm00001eb367990;Zm00001eb368130;Zm00001eb372830;Zm00001eb372830;Zm00001eb372830;Zm00001eb374070;Zm00001eb375120;Zm00001eb381400;Zm00001eb382160;Zm00001eb384600;Zm00001eb387770;Zm00001eb397760;Zm00001eb397770;Zm00001eb400560;Zm00001eb408940;Zm00001eb410700;Zm00001eb413410;Zm00001eb413950;Zm00001eb422660;Zm00001eb424590;Zm00001eb427310;Zm00001eb428630;Zm00001eb431130;Zm00001eb431350;Zm00001eb241630
ear	ear weight	Zm00001eb015210;Zm00001eb128070;Zm00001eb200060;Zm00001eb002610;Zm00001eb021640;Zm00001eb062910;Zm00001eb111700;Zm00001eb124290;Zm00001eb136500;Zm00001eb143970;Zm00001eb160030;Zm00001eb193570;Zm00001eb195480;Zm00001eb200170;Zm00001eb200320;Zm00001eb206740;Zm00001eb216980;Zm00001eb284120;Zm00001eb319240;Zm00001eb349330;Zm00001eb376490;Zm00001eb396400;Zm00001eb408530;Zm00001eb159390;Zm00001eb289430;Zm00001eb330340;Zm00001eb347610
ear	glucose content	Zm00001eb008660;Zm00001eb241000
ear	mole fraction of sucrose per total sugar	Zm00001eb237510
ear	phaseic acid content	Zm00001eb015420;Zm00001eb145660;Zm00001eb145660;Zm00001eb204600
ear	starch content	Zm00001eb082980
ear	sucrose content	Zm00001eb219960;Zm00001eb265890;Zm00001eb265900
ear	total sugars content	Zm00001eb171930
flower	anthesis silking interval	Zm00001eb075530;Zm00001eb099830;Zm00001eb099830;Zm00001eb154010;Zm00001eb318300;Zm00001eb331580;Zm00001eb331590;Zm00001eb361150;Zm00001eb370160;Zm00001eb417370
