LABEL	NAME	GENE_MODEL
CITRULBIO-PWY	L-citrulline biosynthesis	Zm00001eb272970;Zm00001eb013430;Zm00001eb029510;Zm00001eb036060;Zm00001eb036070;Zm00001eb103520;Zm00001eb103530;Zm00001eb163240;Zm00001eb349970;Zm00001eb349980;Zm00001eb380080;Zm00001eb396990;Zm00001eb011670;Zm00001eb055320;Zm00001eb063220;Zm00001eb066090;Zm00001eb080510;Zm00001eb211420;Zm00001eb232460;Zm00001eb424380;Zm00001eb160030;Zm00001eb188530;Zm00001eb252240;Zm00001eb356970;Zm00001eb440860;Zm00001eb218450;Zm00001eb021930;Zm00001eb063460;Zm00001eb156610;Zm00001eb166270;Zm00001eb179950;Zm00001eb279170;Zm00001eb295210;Zm00001eb295220;Zm00001eb329810;Zm00001eb329820;Zm00001eb360480;Zm00001eb068770;Zm00001eb087630;Zm00001eb197630;Zm00001eb197940;Zm00001eb321360;Zm00001eb011150;Zm00001eb081410;Zm00001eb137100;Zm00001eb158100;Zm00001eb162140;Zm00001eb296480;Zm00001eb344260;Zm00001eb358270;Zm00001eb359410;Zm00001eb434370;Zm00001eb118250;Zm00001eb182150;Zm00001eb208970;Zm00001eb298350;Zm00001eb329710;Zm00001eb022980;Zm00001eb391720;Zm00001eb289500;Zm00001eb347680;Zm00001eb367740;Zm00001eb289500;Zm00001eb347680;Zm00001eb367740;Zm00001eb001310;Zm00001eb001330;Zm00001eb126200;Zm00001eb188330;Zm00001eb216710;Zm00001eb252020;Zm00001eb255250;Zm00001eb257230;Zm00001eb403320;Zm00001eb419090;Zm00001eb050460;Zm00001eb418690
CITRULLINE-DEG-PWY	L-citrulline degradation	Zm00001eb160030;Zm00001eb188530;Zm00001eb252240;Zm00001eb356970;Zm00001eb440860;Zm00001eb001310;Zm00001eb001330;Zm00001eb126200;Zm00001eb188330;Zm00001eb216710;Zm00001eb252020;Zm00001eb255250;Zm00001eb257230;Zm00001eb403320;Zm00001eb419090
COA-PWY	coenzyme A biosynthesis I (bacteria)	Zm00001eb182920;Zm00001eb414730;Zm00001eb005060;Zm00001eb120850;Zm00001eb373930;Zm00001eb041190;Zm00001eb341290;Zm00001eb231510;Zm00001eb301320
CYANCAT-PWY	cyanate degradation	Zm00001eb046120;CA2;Zm00001d044096;cah1;Zm00001eb359190;Zm00001d044096;cah1
CYSTSYN-PWY	L-cysteine biosynthesis I	Zm00001eb008720;Zm00001eb032380;Zm00001eb041360;Zm00001eb083230;Zm00001eb088500;Zm00001eb127210;Zm00001eb149880;Zm00001eb333980;Zm00001eb376790;Zm00001eb376890;Zm00001eb376900;Zm00001eb376930;Zm00001eb376970;Zm00001eb002740;Zm00001eb293180;Zm00001eb361640
DETOX1-PWY	superoxide radicals degradation	Zm00001eb002510;Zm00001eb209570;Zm00001eb228570;Zm00001eb008850;Zm00001eb016940;Zm00001eb039000;Zm00001eb058390;Zm00001eb226600;Zm00001eb270380;Zm00001eb285090;Zm00001eb309180;Zm00001eb330020;Zm00001eb347200;Zm00001eb377310;Zm00001eb378880;Zm00001eb394700;Zm00001eb412100;Zm00001eb412840;Zm00001eb420210
DETOX1-PWY-1	reactive oxygen species degradation	Zm00001eb016270;Zm00001eb074350;Zm00001eb186820;Zm00001eb394400;Zm00001eb429430;Zm00001eb002510;Zm00001eb209570;Zm00001eb228570;Zm00001eb008850;Zm00001eb016940;Zm00001eb039000;Zm00001eb058390;Zm00001eb226600;Zm00001eb270380;Zm00001eb285090;Zm00001eb309180;Zm00001eb330020;Zm00001eb347200;Zm00001eb377310;Zm00001eb378880;Zm00001eb394700;Zm00001eb412100;Zm00001eb412840;Zm00001eb420210
DTDPRHAMSYN-PWY	dTDP-BETA-L-rhamnose biosynthesis	Zm00001eb054980;Zm00001eb159720;Zm00001eb216260;Zm00001eb274530;Zm00001eb274560;Zm00001eb306410;Zm00001eb308980;Zm00001eb328120;Zm00001eb442280;Zm00001eb261910;Zm00001eb250610;Zm00001eb250610
ETHYL-PWY	ethene biosynthesis I (plants)	Zm00001eb073030;Zm00001eb091080;Zm00001eb101110;Zm00001eb149010;Zm00001eb153550;Zm00001eb193360;Zm00001eb201390;Zm00001eb226150;Zm00001eb236480;Zm00001eb277290;Zm00001eb314610;Zm00001eb357070;Zm00001eb388920;Zm00001eb404630;Zm00001eb418090;Zm00001eb418130;Zm00001eb418140;Zm00001eb418230;Zm00001eb431960;Zm00001eb055950;Zm00001eb073290;Zm00001eb121190;Zm00001eb378300;Zm00001eb378320;Zm00001eb428490;Zm00001eb130870;Zm00001eb332180;Zm00001eb340450;Zm00001eb354640;Zm00001eb417370
FASYN-ELONG-PWY	fatty acid elongation -- saturated	Zm00001eb035040;Zm00001eb086000;Zm00001eb241560;Zm00001eb243890;Zm00001eb378920;Zm00001eb387330;Zm00001eb420880;Zm00001eb026260;Zm00001eb028240;Zm00001eb033580;Zm00001eb051650;Zm00001eb176310;Zm00001eb308620;Zm00001eb171040;Zm00001eb170970;Zm00001eb281830;Zm00001eb348600
GLNSYN-PWY	L-glutamine biosynthesis I	Zm00001eb009090;Zm00001eb031620;Zm00001eb046790;Zm00001eb054990;Zm00001eb056640;Zm00001eb059870;Zm00001eb162900;Zm00001eb190340;Zm00001eb253820;Zm00001eb320250;Zm00001eb390320;Zm00001eb398810;Zm00001eb399860;Zm00001eb432580
GLUCONEO-PWY	gluconeogenesis I	Zm00001eb059230;Zm00001eb101090;Zm00001eb315420;Zm00001eb041400;Zm00001eb045790;Zm00001eb059070;Zm00001eb074700;Zm00001eb134330;Zm00001eb158270;Zm00001eb179730;Zm00001eb221790;Zm00001eb296550;Zm00001eb304640;Zm00001eb328310;Zm00001eb344340;Zm00001eb373750;Zm00001eb220780;Zm00001eb321980;Zm00001eb220780;Zm00001eb321980;Zm00001eb103580;Zm00001eb124410;Zm00001eb301990;Zm00001eb319770;Zm00001eb335870;Zm00001eb346020;Zm00001eb367890;Zm00001eb000560;Zm00001eb038930;Zm00001eb059410;Zm00001eb089330;Zm00001eb121470;Zm00001eb137080;Zm00001eb143650;Zm00001eb154490;Zm00001eb169830;Zm00001eb283570;me2;Zm00001eb349990;Zm00001eb371140;Zm00001eb401670;me2;me3;Zm00001d028471;Zm00001eb201380;ppck1;Zm00001eb333390;Zm00001eb333420;Zm00001eb341760;Zm00001eb398370;Zm00001eb429910;ppck1;Zm00001d028471;Zm00001eb011890;Zm00001eb026940;Zm00001eb098760;Zm00001eb134980;Zm00001eb185280;Zm00001eb270050;Zm00001eb311450;Zm00001eb357150;Zm00001eb377870;Zm00001eb397960;Zm00001eb421480;Zm00001eb421570;Zm00001eb015770;Zm00001eb123700;Zm00001eb137710;Zm00001eb149730;Zm00001eb254380;Zm00001eb276420;Zm00001eb281930;Zm00001eb368990;Zm00001eb410550;PGAM-i;Zm00001eb047240;Zm00001eb150720;Zm00001eb233070;Zm00001eb291670;Zm00001eb352550;Zm00001eb173410;Zm00001eb184000;Zm00001eb207270;Zm00001eb233140;Zm00001eb246370;Zm00001eb261430;Zm00001eb343400;Zm00001eb424120;Zm00001eb424160;Zm00001eb010390;Zm00001eb085480;Zm00001eb126080;Zm00001eb144240;Zm00001eb171950;Zm00001eb188850;Zm00001eb200910;Zm00001eb334740;Zm00001eb365200;Zm00001eb386660;Zm00001eb408010;Zm00001eb011940;Zm00001eb146750;Zm00001eb348530;Zm00001eb389720
GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation	Zm00001eb053570;Zm00001eb134000;Zm00001eb302660;Zm00001eb121400;Zm00001eb153620;Zm00001eb154520;Zm00001eb283530;Zm00001eb353560;Zm00001eb054980;Zm00001eb159720;Zm00001eb216260;Zm00001eb274530;Zm00001eb274560;Zm00001eb306410;Zm00001eb308980;Zm00001eb328120;Zm00001eb442280
GLUGLNSYN-PWY	L-glutamate biosynthesis IV	Zm00001eb021930;Zm00001eb063460;Zm00001eb156610;Zm00001eb166270;Zm00001eb179950;Zm00001eb279170;Zm00001eb295210;Zm00001eb295220;Zm00001eb329810;Zm00001eb329820;Zm00001eb360480
GLUT-REDOX-PWY	glutathione-glutaredoxin redox reactions	Zm00001eb117420;Zm00001eb141960;Zm00001eb165740;Zm00001eb218540;Zm00001eb343720;Zm00001eb410450;Zm00001eb410480
GLUTAMATE-DEG1-PWY	L-glutamate degradation I	Zm00001eb427810;Zm00001eb060520
GLUTAMINDEG-PWY	L-glutamine degradation I	Zm00001eb272970;Zm00001eb013430;Zm00001eb029510;Zm00001eb036060;Zm00001eb036070;Zm00001eb103520;Zm00001eb103530;Zm00001eb163240;Zm00001eb349970;Zm00001eb349980;Zm00001eb380080;Zm00001eb396990;Zm00001eb011670;Zm00001eb055320;Zm00001eb063220;Zm00001eb066090;Zm00001eb080510;Zm00001eb211420;Zm00001eb232460;Zm00001eb424380;Zm00001eb160030;Zm00001eb188530;Zm00001eb252240;Zm00001eb356970;Zm00001eb440860;Zm00001eb218450;Zm00001eb021930;Zm00001eb063460;Zm00001eb156610;Zm00001eb166270;Zm00001eb179950;Zm00001eb279170;Zm00001eb295210;Zm00001eb295220;Zm00001eb329810;Zm00001eb329820;Zm00001eb360480;Zm00001eb068770;Zm00001eb087630;Zm00001eb197630;Zm00001eb197940;Zm00001eb321360;Zm00001eb011150;Zm00001eb081410;Zm00001eb137100;Zm00001eb158100;Zm00001eb162140;Zm00001eb296480;Zm00001eb344260;Zm00001eb358270;Zm00001eb359410;Zm00001eb434370;Zm00001eb118250;Zm00001eb182150;Zm00001eb208970;Zm00001eb298350;Zm00001eb329710
GLUTATHIONESYN-PWY	glutathione biosynthesis	Zm00001eb115470;Zm00001eb115490;Zm00001eb126550;Zm00001eb137820;Zm00001eb275300;Zm00001eb235710;Zm00001eb264980;Zm00001eb354890
GLUTORN-PWY	L-ornithine biosynthesis I	Zm00001eb251190;Zm00001eb264960;Zm00001eb051410;Zm00001eb074610;Zm00001eb186530;Zm00001eb012670;Zm00001eb090110;Zm00001eb161090;Zm00001eb325850;Zm00001eb353950;Zm00001eb397740;Zm00001eb404710;Zm00001eb442250;Zm00001eb442560
GLYCLEAV-PWY	glycine cleavage	Zm00001eb025960;Zm00001eb167870;Zm00001eb207290;Zm00001eb219440;Zm00001eb233090;Zm00001eb391290;Zm00001eb345610;Zm00001eb340900;Zm00001eb340590;Zm00001eb282480;Zm00001eb131070;Zm00001eb070250;Zm00001eb025960;Zm00001eb167870;Zm00001eb207290;Zm00001eb219440;Zm00001eb233090;Zm00001eb391290;Zm00001eb259850;Zm00001eb259860;Zm00001eb263030;Zm00001eb406880;Zm00001eb025960;Zm00001eb167870;Zm00001eb207290;Zm00001eb219440;Zm00001eb233090;Zm00001eb391290
GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	Zm00001eb088270;Zm00001eb170350;Zm00001eb192190;Zm00001eb194260;Zm00001eb249000;Zm00001eb266900;Zm00001eb011940;Zm00001eb146750;Zm00001eb348530;Zm00001eb389720;Zm00001eb059230;Zm00001eb101090;Zm00001eb315420;Zm00001eb004990;Zm00001eb041270;Zm00001eb048390;Zm00001eb099530;Zm00001eb121310;Zm00001eb126820;Zm00001eb153830;Zm00001eb174380;Zm00001eb270890;Zm00001eb284270;Zm00001eb293530;Zm00001eb334210;Zm00001eb337520;Zm00001eb350090;Zm00001eb353260;Zm00001eb376780;Zm00001eb424620;Zm00001eb010390;Zm00001eb085480;Zm00001eb126080;Zm00001eb144240;Zm00001eb171950;Zm00001eb188850;Zm00001eb200910;Zm00001eb334740;Zm00001eb365200;Zm00001eb386660;Zm00001eb408010;Zm00001eb103580;Zm00001eb124410;Zm00001eb301990;Zm00001eb319770;Zm00001eb335870;Zm00001eb346020;Zm00001eb367890;Zm00001eb173410;Zm00001eb184000;Zm00001eb207270;Zm00001eb233140;Zm00001eb246370;Zm00001eb261430;Zm00001eb343400;Zm00001eb424120;Zm00001eb424160;Zm00001eb047240;Zm00001eb150720;Zm00001eb233070;Zm00001eb291670;Zm00001eb352550;Zm00001eb015770;Zm00001eb123700;Zm00001eb137710;Zm00001eb149730;Zm00001eb254380;Zm00001eb276420;Zm00001eb281930;Zm00001eb368990;Zm00001eb410550;PGAM-i;Zm00001eb011890;Zm00001eb026940;Zm00001eb098760;Zm00001eb134980;Zm00001eb185280;Zm00001eb270050;Zm00001eb311450;Zm00001eb357150;Zm00001eb377870;Zm00001eb397960;Zm00001eb421480;Zm00001eb421570;Zm00001eb024280;Zm00001eb052130;Zm00001eb060760;Zm00001eb066190;Zm00001eb128890;Zm00001eb157810;Zm00001eb168480;Zm00001eb196650;Zm00001eb301440;Zm00001eb390590;Zm00001eb406450;Zm00001eb433750
GLYOXYLATE-BYPASS	glyoxylate cycle	Zm00001eb041400;Zm00001eb045790;Zm00001eb059070;Zm00001eb074700;Zm00001eb134330;Zm00001eb158270;Zm00001eb179730;Zm00001eb221790;Zm00001eb296550;Zm00001eb304640;Zm00001eb328310;Zm00001eb344340;Zm00001eb373750;Zm00001eb220780;Zm00001eb321980;Zm00001eb002960;Zm00001eb041620;Zm00001eb089800;Zm00001eb105870;Zm00001eb131380;Zm00001eb171440;Zm00001eb234010;Zm00001eb234020;Zm00001eb264430;Zm00001eb312320;Zm00001eb394900;Zm00001eb402710;Zm00001eb419110;Zm00001eb206090;Zm00001eb206100;Zm00001eb236450;Zm00001eb239300;Zm00001eb002960;Zm00001eb041620;Zm00001eb089800;Zm00001eb105870;Zm00001eb131380;Zm00001eb171440;Zm00001eb234010;Zm00001eb234020;Zm00001eb264430;Zm00001eb312320;Zm00001eb394900;Zm00001eb402710;Zm00001eb419110;Zm00001eb323090;Zm00001eb079170
GLYSYN-ALA-PWY	glycine biosynthesis III	Zm00001eb005550;Zm00001eb016230;Zm00001eb034260;Zm00001eb034320;Zm00001eb118240;Zm00001eb157510;Zm00001eb290370;Zm00001eb290460;alt8;alt7
GLYSYN2-PWY	glycine biosynthesis	Zm00001eb017590;Zm00001eb077630;Zm00001eb077640;Zm00001eb212490;Zm00001eb244740;Zm00001eb426650;Zm00001eb034260;Zm00001eb118240;Zm00001eb134940;Zm00001eb298440;alt8;Zm00001eb030210;Zm00001eb056550;Zm00001eb093230;Zm00001eb146170;Zm00001eb170020;Zm00001eb345190;Zm00001eb366470
HEME-BIOSYNTHESIS-II	heme b biosynthesis I (aerobic)	Zm00001d002358;Zm00001d026277;Zm00001d026277;Zm00001d002358;Zm00001eb097670;Zm00001eb224970;Zm00001eb229540;Zm00001eb244110;Zm00001eb078900;Zm00001eb129560;Zm00001eb332380;Zm00001d029074;Zm00001eb160660;Zm00001eb358460;Zm00001eb358470;Zm00001eb358500;Zm00001eb358510;Zm00001eb360150;Zm00001d029074
HEXPPSYN-PWY	hexaprenyl diphosphate biosynthesis	Zm00001eb297120
HISTSYN-PWY	L-histidine biosynthesis	Zm00001eb316500;Zm00001eb332710;Zm00001eb332710;Zm00001eb020250;Zm00001eb287580;Zm00001eb011150;Zm00001eb081410;Zm00001eb070570;Zm00001eb252330;Zm00001eb333360;Zm00001eb059830;Zm00001eb059830
HOMOSER-THRESYN-PWY	L-threonine biosynthesis	Zm00001eb022690;Zm00001eb088230;Zm00001eb156020;Zm00001eb249030;Zm00001eb284240;Zm00001eb294790
HOMOSERSYN-PWY	L-homoserine biosynthesis	Zm00001eb097580;Zm00001eb177530;Zm00001eb220040;Zm00001eb309070;Zm00001eb405410;Zm00001eb214360;Zm00001eb064530;Zm00001eb094670;Zm00001eb097580;Zm00001eb142510;Zm00001eb145010;Zm00001eb177530;Zm00001eb220040;Zm00001eb257150;Zm00001eb280160;Zm00001eb299320;Zm00001eb309070;Zm00001eb415810;Zm00001eb420300
ILEUSYN-PWY	L-isoleucine biosynthesis I (from threonine)	Zm00001eb055020;Zm00001eb216240
LEU-DEG2-PWY	L-leucine degradation I	Zm00001eb265270;Zm00001eb355050;Zm00001eb196270;Zm00001eb333030;Zm00001eb099790;Zm00001eb249240;Zm00001eb249250;Zm00001eb031330;Zm00001eb179170;Zm00001eb009540;Zm00001eb017520;Zm00001eb022930;Zm00001eb074240;Zm00001eb404340
LEUSYN-PWY	L-leucine biosynthesis	Zm00001eb208610;Zm00001eb208760;Zm00001eb230780;Zm00001eb249330;Zm00001eb019200;Zm00001eb093160;Zm00001eb121260;Zm00001eb196510;Zm00001eb278820;Zm00001eb405040;Zm00001eb208610;Zm00001eb208760;Zm00001eb230780;Zm00001eb249330;Zm00001eb009540;Zm00001eb017520;Zm00001eb022930;Zm00001eb074240;Zm00001eb404340;Zm00001eb013280;Zm00001eb076030;Zm00001eb084930;Zm00001eb434270
LIPAS-PWY	triacylglycerol degradation	Zm00001eb017530;Zm00001eb027810;Zm00001eb055430;Zm00001eb089370;Zm00001eb108970;Zm00001eb120470;Zm00001eb131690;Zm00001eb155120;Zm00001eb216000;Zm00001eb266650;Zm00001eb266660;Zm00001eb284820;Zm00001eb311940;Zm00001eb317940;Zm00001eb327310;Zm00001eb355690;Zm00001eb410060;Zm00001eb355690;Zm00001eb339890;Zm00001eb321420;Zm00001eb280760;Zm00001eb266660;Zm00001eb266650;Zm00001eb257000;Zm00001eb211220;Zm00001eb155120;Zm00001eb144480;Zm00001eb137110;Zm00001eb095800;Zm00001eb017530;Zm00001eb005850;Zm00001eb005860;Zm00001eb016710;Zm00001eb016740;Zm00001eb023740;Zm00001eb025980;Zm00001eb031750;Zm00001eb038610;Zm00001eb046570;Zm00001eb047450;Zm00001eb049040;Zm00001eb053160;Zm00001eb062080;Zm00001eb065120;Zm00001eb076350;Zm00001eb077880;Zm00001eb087040;Zm00001eb113740;Zm00001eb121780;Zm00001eb127240;Zm00001eb132660;Zm00001eb153170;Zm00001eb154280;Zm00001eb158360;Zm00001eb164130;Zm00001eb169300;Zm00001eb172940;Zm00001eb184830;Zm00001eb186990;Zm00001eb187000;Zm00001eb190200;Zm00001eb191480;Zm00001eb195900;Zm00001eb202960;Zm00001eb202990;Zm00001eb210390;Zm00001eb221940;Zm00001eb224090;Zm00001eb228340;Zm00001eb228350;Zm00001eb228360;Zm00001eb228370;Zm00001eb229240;Zm00001eb233360;Zm00001eb234840;Zm00001eb234850;Zm00001eb236070;Zm00001eb237060;Zm00001eb245900;Zm00001eb249230;Zm00001eb252190;Zm00001eb252760;Zm00001eb254100;Zm00001eb258840;Zm00001eb260620;Zm00001eb260690;Zm00001eb266000;Zm00001eb268440;Zm00001eb270630;Zm00001eb271290;Zm00001eb275510;Zm00001eb275540;Zm00001eb276160;Zm00001eb278860;Zm00001eb280670;Zm00001eb287020;Zm00001eb287830;Zm00001eb288310;Zm00001eb289980;Zm00001eb293090;Zm00001eb299930;Zm00001eb301760;Zm00001eb305700;Zm00001eb307440;Zm00001eb309040;Zm00001eb311830;Zm00001eb327810;Zm00001eb330130;Zm00001eb330150;Zm00001eb331070;Zm00001eb331900;Zm00001eb337100;Zm00001eb350800;Zm00001eb351770;Zm00001eb353970;Zm00001eb357600;Zm00001eb361000;Zm00001eb365620;Zm00001eb368570;Zm00001eb370460;Zm00001eb372310;Zm00001eb373350;Zm00001eb379820;Zm00001eb384290;Zm00001eb391000;Zm00001eb395980;Zm00001eb411300;Zm00001eb425400;Zm00001eb426230;Zm00001eb428520;Zm00001eb429230;Zm00001eb429240;Zm00001eb410060;Zm00001eb355690;Zm00001eb339890;Zm00001eb321420;Zm00001eb280760;Zm00001eb266660;Zm00001eb266650;Zm00001eb257000;Zm00001eb211220;Zm00001eb155120;Zm00001eb144480;Zm00001eb137110;Zm00001eb095800;Zm00001eb017530
